Hash	taxa	reason	db	precision
fab4e877b3d136d605b6e661da410c073eeaabd4	Chordata%Mammalia%Primates%Hominidae%Homo%Homo_sapiens	NA	rCRUX_SINTAX	Species
fab5415ddfb32fef3bb490446568957d655039c5	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fabb6d8ff60de94fab53fe61def15b433fca111c	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fabd614e0bff382d11c743c9611494a8ce928c23	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fabfe71bd89dae1a627017fca1d4131ff105a94a	Mollusca%Gastropoda%Stylommatophora%Arionidae%Hemphillia%Hemphillia burringtoni	1	BOLD_BLAST	Species
fac807278b116d636da28c9eee3f0f8dff7e8e56	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
facd8e431c1745922285ee284243f51e1b8d1587	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
face29fbea1a7f488ac62c0d43b85ffcdb6ec800	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fad25c4703462d79025cc52bde50d0e4b9aa54bc	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fad369845c33c481a3984671e2fdc8b31a50abbe	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fad53ed69a15e60718e07aa3cefbd35b0b225c4f	Chordata%Actinopteri%Siluriformes%Mochokidae%Synodontis%NA	3	BOLD_BLAST	Genus
fad62ede673cc9c68e91f42759493aa904e9928a	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fad81f2f8857619d6b09d7627cf5c9246195c075	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fad874583954eb926523280e124de28fe08c9390	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fadb8f2790b3ed3f4fb494969a2cead982b1f7ba	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fadcbc585a0f40573b27ca8a55ba5b7595037a72	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fadd56e4d332bc8c0de7b460f57971bee21d63a2	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fadf3c62327d8d335ed53553876d529f4ee61156	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fadf4d4ce178680da24ebdd50df485844f4ba6bd	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fae16df1981feee0fff71d7f61aa367cf00a496b	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fae519c5842a7012080d5e59816726aa4e63c867	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fae689c5271d3e84e0c02beb6fda51722a70a483	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
faea8a1f237e68b49cc87a2d28670d1add60f27f	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
faeac0ffce5ed937576962938fc9a8c0846b771f	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
faedb81a9841e8495c485058cce4195d4e4348ff	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
faee8d2ce779b113bb6d6f2b2eaefdb1cb470770	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
faee9d6441bde6a1553ed57b928cf8ca394db7bf	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
faef33e5a4e2c6d2205e72032c9b7e50752d3ddb	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
faf63545daded6f3af1dacc41a8efa39240e17c4	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
faf81582d9cb7197c404ee7faeb96564d32d0ebe	Bacillariophyta%Coscinodiscophyceae%Stephanodiscales%NA%NA%NA	10	MIDORI_BLAST	Order
faf959f333f94d8a13c50458028a4e259e4bf4cc	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fafd14113f60037faa247453f9e900ec728b0474	Cnidaria%Anthozoa%Scleractinia%NA%NA%NA	10	BOLD_BLAST	Order
faff2c33153dbf816def5485f151eacb5092a7f3	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb06c0df541ba7a64271cf68944a45d08f7ee619	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb083c335eec5ce112e4ee7872ddc25f4608b474	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb0badaf8e3a86a8595859d17899ab363865351a	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb0bbb0f808a8e24a5fabf924f4e4422b2a55e62	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb0c90d6ba2aba1881f266bffcbb3ac6baefc36a	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb163e00612dbf7aa36e911da2b271eb182a0a57	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb175d32325dda3be8ebac8b6af6222c9997764b	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb1d59f5361fc0f7d9929b00d23b2f5a896a0766	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb1dbcb654e32a109385bb6c47043516c0870044	Bacillariophyta%Bacillariophyceae%Naviculales%Naviculaceae%Fistulifera%Fistulifera_saprophila	NA	MIDORI_SINTAX	Species
fb1e14f4547cd736383614a6d1f2c9a1824714ee	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb1f6729565d2c471ed4cbd2d0fd6aa62b994c02	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb21b833df23e1422e0ee5f4c96b1cba3af9efca	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb2311dc55f5187021870e75d84fae232a4c0f87	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb257d37570d5e0c48dae1520a0850cfb5eb07ab	NA%Xanthophyceae%Tribonematales%NA%NA%NA	10	BOLD_BLAST	Order
fb2625f414b8d0847a218118c1b50b84cf044c53	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb284de0430c9bc9a338b99dac693a976d493d6e	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb3000c6cd237950c75fe82e474efb0baa91cf00	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb335a8ad70d4973515f0abf436ed07c452bebbf	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb33615cf86cc5af4ee544a77053c2bbe91f0b02	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb3386f2ac2c9eac92a0328bce4802ceeda46c96	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb3411c3be1722aa8355b9e3f0e9e2f3b5ba6397	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb3580a1d96653c650a51791456944f82e96c8fb	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb3d0f60fb7445d4b40dbe3107e28fad8823cbe0	Ascomycota%Sordariomycetes%Hypocreales%Nectriaceae%Calonectria%Calonectria_colhounii	NA	rCRUX_SINTAX	Species
fb3d59a7114e35b5f2c35718846a5975607dca70	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb41a86f99e046b5fb887f84bb1eabae5eb04d17	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb432070713eafc5c26e634e326fd137aa1a4aa9	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb45e11b452718979df032b5b2521b8e26e81167	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb485456f7a9eae793a5e80bb6555e433bb87e33	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb493a20c5204e1c9bd4590340f40a9611bd858e	Basidiomycota%Microbotryomycetes%Sporidiobolales%Sporidiobolaceae%Sporobolomyces%Sporobolomyces_sp.	NA	rCRUX_SINTAX	Species
fb49a4733474e3b10c6a8053315ee3117b56ad84	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb4b3d7cf8b33e1c4ad61618f2852aba369ed485	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb4b72b47bce9c86614cbbf0f1b1cbc63f15fa8a	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb4cffeeb3f7e1fcb52e9f5d3f08d73464c4ac3c	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb50508260b18892ab86cc7b678d627c073be682	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb50896580d8b12fab08c016dba97a2c80f00f13	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb50b17bb60d88076acedcf515b00da30bbcc0a3	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb5bb217a0c1dea4b6e05a636c2c4363f691dac2	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb6292ab7b8896b000ee9f5b1b025900aed92213	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb64ed3d062958116aea2d72befd8c57869b041c	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb655ae13e1cb8e381db2b9a2ea60cb13b13d64c	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb6a47c369c728942c335a3468c6649a9be52c7c	Arthropoda%Ostracoda%Podocopida%Cyprididae%Cypridopsis%Cypridopsis vidua	2	BOLD_BLAST	Species
fb6ac5a16ea5a3c6a86094d1c20620a53de76c58	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb6c6cea61c4d82899b4cb6ec59225eef0d6c45c	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb6daca86e6becbb95db6669b4616c8fd9a16b9d	Ascomycota%Eurotiomycetes%Eurotiales%Aspergillaceae%Aspergillus%NA	NA	MIDORI_SINTAX	Genus
fb6dfacd3717e1495c2220984f09b93a9afd11ba	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb7144db2c4e0081d52612798256adab792a237c	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb7660250c260bc5ffffc44d9d2b04058d9a433c	Bacillariophyta%Bacillariophyceae%Bacillariales%Bacillariaceae%NA%NA	NA	rCRUX_SINTAX	Family
fb7aed7f53298dcce5275c89f48b765f009f8a80	Bacillariophyta%Coscinodiscophyceae%Thalassiosirales%Skeletonemataceae%Skeletonema%Skeletonema_costatum	NA	MIDORI_SINTAX	Species
fb81f4240124958769ade10e8067916bb3299b9c	Cnidaria%Hydrozoa%Leptothecata%Campanulariidae%Orthopyxis%Orthopyxis caliculata	1	BOLD_BLAST	Species
fb82ebd8068da9c627b871f73ec20d5aa7942982	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb8306a4f30c07a8fa600a50e0b59707e45ca0fb	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb841a9f161bfe89d27381688df15ef5393318de	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb85a8e3f678c4241b64e1b42ab590de0df85b20	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb88929797c3ae1876c9c22ff66c26b73457d0ce	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb8c6ab86b96c68cc678a58eadb3839b4380317d	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb9030266f17fef76ae72fc8108543c4dbe6b168	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb91aefb7afeb2e5db8b9add0a2e2273902b6471	Bacillariophyta%Bacillariophyceae%Bacillariales%Bacillariaceae%Nitzschia%Nitzschia palea	2	rCRUX_BLAST	Species
fb92aa850bf034212b5e86e020ff1a5687139235	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb930965250740a14eab5cf78d38e477e29c735f	Arthropoda%Hexanauplia%Calanoida%Diaptomidae%Arctodiaptomus%Arctodiaptomus dorsalis	2	BOLD_BLAST	Species
fb955667801d2aca402c5287bd894a51d41f1659	Arthropoda%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fb9deed6e3038cf8a9e9aabcf49c3e1ec98dade1	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fb9f35af1a5a8b694965d6f673c0bd4c0bf8a95e	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fba3f9e0559b854e6c982d28bd04333cc7d791f0	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fba6fea438eb99e9314877bfc76ff219438dbaa1	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fba7aabbc2820d06c290f1a71686639700e5240f	Arthropoda%Insecta%Coleoptera%Staphylinidae%Quedius%Quedius criddlei	1	BOLD_BLAST	Species
fba7de75eca3c4641e4299690bb3859db4dfa7f0	Chordata%Actinopteri%Cichliformes%Cichlidae%Cribroheros%Cribroheros longimanus	1	BOLD_BLAST	Species
fbb422586d7c1b26016ea9a8849076c9dc4cd287	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fbbaa91683b3fb294431e20fe4b5d8447cefd82b	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fbbe9e844f76c207c1c76fe00b3413acd2115459	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fbbef2b391c5753f1b8c55f2a2151b8a80415055	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fbc6c7c136760b6f818e8c7071b4be89843b33e0	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fbc85446a7c28a0b4668504d641f409c2df21e0a	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fbc9ac59aef679c947cf6a003246170aa96b2cd3	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fbceeb87d09afece98884838e8c653c8008c90c3	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fbd4e5ce86e9d2f2ebe6792a96e8956353debda4	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fbd688e89ff9fb7113d75b4187120659108cf5c4	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fbd90e2d79a3d8e7bcd3ee43106c3a51b7eaff2b	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fbd911edd47e1a492dfdaf0cc7ca947843b95909	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fbde1304ee4930f24c49f44adec2366be5148b73	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fbe2abd2c0988d75476852c35613ee91de3bbb95	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fbe3e8d0c207629fbc4c5908439af2f8c0d07159	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fbe7c6c34191f1056e0c0d89c9ef4e7e8ef7b077	Bacillariophyta%Coscinodiscophyceae%Stephanodiscales%NA%NA%NA	10	MIDORI_BLAST	Order
fbe8827b3e1c5bdbe6cf0574515f7b9cd3adec2f	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fbeba131faeacabb841e1c9d06bbb1e925e6d234	Ascomycota%Dothideomycetes%Pleosporales%NA%NA%NA	10	MIDORI_BLAST	Order
fbed271a271908a53e7eec15e975032ff5b39eab	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fbee840dd5069f38943e38534a14be421443d92a	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fbeec0f439cc5eea59c1e9bbc10b89da67b05bfb	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fbefe5ec42755ee27f2dcd25e3eb051aa9bf0f95	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fbf06eac901884f42900f3053d989021530f8336	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fbf193714d7ffcdcc6ec6f083f2be1aaae60e353	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fbf5301a73c80eaab70734e5375e677c8581798c	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fbf9d908cb1b34969fe736c2a69c6004d1aed18e	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fbfa7eedae082504938a7c12337948a191c62f72	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fbfbc0167f62596d6520de535c866eff5a0eabb7	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fbfcc8667a60335e4abb902a2c9b8b5649e73889	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fbff4de0a7a0648659c764f188dd00fbc14e3f35	Ascomycota%Eurotiomycetes%Eurotiales%Aspergillaceae%Aspergillus%Aspergillus nomiae	1	BOLD_BLAST	Species
fc030e0f9f93dec31148b2a122cd566eb698f444	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc0363e60fcd4f0b00db8c6912377fc7dd49d7aa	Bacillariophyta%Coscinodiscophyceae%Stephanodiscales%Stephanodiscaceae%Cyclostephanos%Cyclostephanos makarovae	1	MIDORI_BLAST	Species
fc04a9a4d15e270671a850507c8d01d8704a4275	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc0d2769adc358aef285dfa9dda8b08ed3f1ed04	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc1141598b58d398b920f830e4b43824d5ab8257	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc1270a802b5814d8969bf2e5e3681e94dbbb520	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc1a6361b0f6f6d594e3897395aeaa3c0e61db78	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc1a8c2e39e3de18e15ea2c26e7dafdb72e4282a	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc1e0c706b827f4ddd04f66cc2b50eece3903273	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc1e18edbea065edf12d994aef7125132ff3fcaa	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc1f998f608abaf4b209115d546a8db8a4db3846	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc229a18d3644e83d1e9c70fb3f13616bb055987	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fc244f75ec44b3006dd1fc27d48ca897b229d740	Arthropoda%Chilopoda%Scolopendromorpha%Scolopocryptopidae%Newportia%Newportia stolli	1	BOLD_BLAST	Species
fc2719bfe50c0bf54c1e561eb2cb206498474eaf	Ascomycota%Sordariomycetes%Hypocreales%Nectriaceae%Fusarium%Fusarium incarnatum	1	rCRUX_BLAST	Species
fc28934d7189099e69cc05b043872d3d2d12aa8b	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc2af36ff4bbc3c72434d9f442e8972706872c3e	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fc36524efffb7a03f2c1233ca07b6ab8adb47009	Arthropoda%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fc37dedc27afb5dccc7c9bbeaeb4b39484c4198f	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc3af65a885c7adfb4167c394a4a06d73a804a38	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc3cf24c192467663f44a040166f2bd2024ddc9e	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc3edeedf53113836c9507b831f9f9049b19b88f	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc4044ef9e61215664a9b5db8c9d9028aa314c6b	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc4143a1e7df5c609a3a6932093c71bb5d83a235	Arthropoda%Insecta%Hemiptera%Aleyrodidae%Dialeurodes%Choricystis_parasitica	NA	MIDORI_SINTAX	Species
fc45177d8646e79644e4e41a4fcb18b28ed83bee	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc495ccd925eac04c0a5485aa0f72c14f62f9762	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fc4c5cea98fd3d2daa1edeb01c10736bd8d8cf21	Bacillariophyta%Bacillariophyceae%Bacillariales%Bacillariaceae%Nitzschia%Nitzschia inconspicua	1	MIDORI_BLAST	Species
fc4e8913d9ad8117ec95d69b9bc3f3da3ab84796	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc507b29c5a9f6156ea52547038a30b63ba9baa1	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc52ad7079782870e095d043eaa8bd6263b0fbdf	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc5412793862c853c35371b34c55550400392c74	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc55817d0dac5732f90070a9312f3b2b2f6a8c13	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fc569334ee05043f1d0ae8f9c35074317d5a042c	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc581f083e977298db8fc013d7f3bf630bd0630c	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc5c008e06f41c2d36151c29c3dbd07cabcffcbd	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fc5cdfec1b6b795054911200c1a7913cbda4bde0	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fc61ba4b6dba9a16b28f08a28cad95dd1dcb915b	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fc623c602aefbe39546381aa356cff3570e4b6a3	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc6380cc1cc3293902455a378f3f3fbf0c4f877b	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fc63ac328862700c150936ad3f068c72639a5a9a	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fc6579063f05f8a24a2c11c7b17d1a12bb1ed49f	Bacillariophyta%Coscinodiscophyceae%Stephanodiscales%NA%NA%NA	10	MIDORI_BLAST	Order
fc6d2a6dbfa43bbb08fdba80e4af50f9be4353c9	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc6d5215bab6edda2f97a851c1e6a67f786a37f4	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fc6df826dd615960564e4aa59750590f105099c2	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fc6e1e0d792047308a26b3cb56df310077679a8a	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc6f5f89227afaeedcf1747408b21045e26a0517	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc7187e604b723790553e58b422553d8b188fbb9	Arthropoda%Insecta%Diptera%Chironomidae%Cryptochironomus%Cryptochironomus sp. BOLD:AAI6006	2	BOLD_BLAST	Species
fc7267cca05f147927b752bae0a9601a7c10f8ed	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc739597755afe36128791900af4c10a5d46a527	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc74950e98465f77ae6afde500e9c1d328b16198	Arthropoda%Hexanauplia%Calanoida%Diaptomidae%Arctodiaptomus%Arctodiaptomus dorsalis	2	BOLD_BLAST	Species
fc74ab64f505719014ecf764e9a68b3f2ef8a885	Ascomycota%Eurotiomycetes%Eurotiales%Aspergillaceae%Aspergillus%NA	NA	MIDORI_SINTAX	Genus
fc754b11fb08d4d02954079f00cfe9daf24479bd	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc776cd1fe18d2110052d95e95514e3293e37803	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fc781ed7a54e108b8de69dcfed5afa2bc686237c	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fc783950fa70048ef0097950d0f36e4231e2792b	Echinodermata%Echinoidea%Spatangoida%Spatangidae%Spatangus%NA	3	BOLD_BLAST	Genus
fc78886c0441ef6fbdc74579cffd34e9a6bb6f0e	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fc7b281ca1364ee04637563c76452b632a490429	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc7c8d62639e38f8019036d7340bccb2eb089ad5	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fc8192c6d9cb6f7ca6d5a98637166ba4c8b8648a	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fc83f139336dad48ae177797c4f09b3c7532deec	Ascomycota%Sordariomycetes%Glomerellales%NA%NA%NA	10	BOLD_BLAST	Order
fc89fd0526cc2256674201dcffeed99493ff2ae1	phylum_Eustigmatophyceae%Eustigmatophyceae%Eustigmatales%Monodopsidaceae%Nannochloropsis%NA	NA	MIDORI_SINTAX	Genus
fc8d31db420f8042e3e16bb7fa44cc5d4e69635a	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc8d8ef66e525c769678ebe03fa295d8b1c46db7	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc8f2c0ed59e8b28053ac1fc5788191247794e09	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc8f3906425bf86a5d06d2722377c63243be6317	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fc903e517b2f4f731378ac55b8177bc209af8e99	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fc95c7e33843558c70e14f7f4c3b4fcb7bb1d5ef	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc96c62a185ae20c6adf89481c9abbc39dc2cd5f	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fc986a92e781442f4d0da15425c28f827ed4c4b3	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fc9a2e9248c45726f2fb60aad62f1d3489be37a7	Arthropoda%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fc9c538c1f28d3a9dc8298e59db55de37f3dcb7a	Arthropoda%Arachnida%Araneae%Linyphiidae%Mughiphantes%Mughiphantes cornutus	1	BOLD_BLAST	Species
fc9dc406fb8a707d28dd50cd5b58e36a1fdc0fac	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fc9f9e96efa9432c769a55087eb0e7c31e487249	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fca4b96c4575dd76636100a3f7af1508e1ef6d45	Oomycota%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fca5fb291c2f53a71542d72760d5f2103ca94512	Arthropoda%Insecta%Coleoptera%Dermestidae%Anthrenus%Anthrenus verbasci	1	BOLD_BLAST	Species
fca957f46e2c05b9e09eeddcceb05b6cbe8a1072	Rotifera%Eurotatoria%Ploima%NA%NA%NA	NA	MIDORI_SINTAX	Order
fca9d8ccee1c4b1498f32aa63b9e99db0c3fb830	Arthropoda%Malacostraca%Decapoda%Munididae%NA%NA	7	BOLD_BLAST	Family
fcacf9a57fec39906989dc981b95f623d9ab0f58	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fcad43dbe4c910c51c786e35676fa8ffcd0bad46	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fcaf498f0abf56d7e3091401e19bdcc348656f6d	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
fcaf8a6ae573847673c53f8968443b3c6217a592	NA%NA%NA%NA%NA%NA	10	BOLD_BLAST	Worse
fcafb2b3037477ff2cc10aaa037a548747018aca	NA%NA%NA%NA%NA%NA	11	BOLD_BLAST	Worse
