representative,taxID,taxon,rank,score,kingdom,phylum,class,order,family,genus,species
001b6a2de52e7e567e339100db52e8438885bb97,2759,Eukaryota,superkingdom,1,,,,,,,
09e9929159db8e529f250326c39fbcce25fda659,1,root,no rank,NA,,,,,,,
0d9b81f5f08b0d52ac022953f9165f232aec969a,131567,cellular organisms,no rank,1,,,,,,,
0eec8f7a9e0ae84e11bd9e91bc25ac578e3739a0,2759,Eukaryota,superkingdom,1,,,,,,,
246901bc97379438ab4beabbfe66f60a020f05d5,2759,Eukaryota,superkingdom,0.9989,,,,,,,
46aa9f8113e3c7deec9a61619d4239d7a350c9b7,2759,Eukaryota,superkingdom,1,,,,,,,
48837dac5d06a73fd928d1dbed9fc45af7bb8721,1,root,no rank,NA,,,,,,,
598b973a2ac474634672d966a50ceb4dadbedfce,2759,Eukaryota,superkingdom,1,,,,,,,
6e0381e6bbdf5aa5c9d655f4f6d9490f10dbf1ba,1,root,no rank,NA,,,,,,,
72aaefee064199b4d637ccb7ecbc8c2f3898d2f8,33154,Opisthokonta,no rank,1,,,,,,,
7646835bc9d0c28fb20ceb7d3c34283a9b5bf575,33154,Opisthokonta,no rank,1,,,,,,,
82486240f7537733134e7244f64dceb14ff899e6,2759,Eukaryota,superkingdom,1,,,,,,,
8528d0cd5343171ce993ca77fd2b1569adfc7819,33154,Opisthokonta,no rank,1,,,,,,,
8a3507aa17bb19752d9e0d70abcc90e9eae4e992,2759,Eukaryota,superkingdom,1,,,,,,,
9603661d98bf991fa711e396a657dcc35767fee0,2759,Eukaryota,superkingdom,1,,,,,,,
aadd616bbb6a9c2a0942727360f644f58500ae4d,33317,Protostomia,no rank,1,Metazoa,,,,,,
ad217f6bab923690309b566d71f69aee541a8317,2759,Eukaryota,superkingdom,1,,,,,,,
add0793350c06cc5f0ca65ccaa6108df3db4d405,33154,Opisthokonta,no rank,1,,,,,,,
cd29b0023d2dee3e2abd6b8db1c9473589c2b6b7,2759,Eukaryota,superkingdom,1,,,,,,,
d1b26916e8202d189087b92cc41fc6f148e8e557,131567,cellular organisms,no rank,1,,,,,,,
d806dbdecd4dd986311cd367f63d7c1da6cb77d0,33154,Opisthokonta,no rank,1,,,,,,,
da54b1606f22644f20d4431d9a059737fcf64b5b,33154,Opisthokonta,no rank,1,,,,,,,
e1ab136cca849d7d162b1ff38ac7c2306f55a870,1,root,no rank,NA,,,,,,,
ea676fcf7340afba52ffefa43eb757190654427a,131567,cellular organisms,no rank,1,,,,,,,
f0c571a75b110dd0a4379006c8ea91cb9ee6e399,1,root,no rank,NA,,,,,,,
f590a1f0579343f7ba912757841f3a6af193c097,1,root,no rank,NA,,,,,,,
f81945fa962bb4818b59df71f04eabdd74b2466c,2759,Eukaryota,superkingdom,1,,,,,,,
fe305e743d0ae6fd21bf70bde624c2184ef9706a,2759,Eukaryota,superkingdom,0.9998,,,,,,,
0d27bff1dbeedbc025a7fa83b20482805f9e1c8b,2759,Eukaryota,superkingdom,1,,,,,,,
0f045b720091597a42a44588659804c90df389ca,33154,Opisthokonta,no rank,1,,,,,,,
24bb11dcfe6c97c6d3e12e06888e1ca81b883139,1,root,no rank,NA,,,,,,,
291b60433e16897556bf40ecf246ceeb0cb3eb48,33154,Opisthokonta,no rank,1,,,,,,,
3a4ef1532b428ac0996288d875c8ecd6efde1e24,30073,Ephemeroptera,order,1,Metazoa,Arthropoda,Insecta,Ephemeroptera,,,
504c323a4043be8e2c674823867e902af5c9cd6b,33317,Protostomia,no rank,1,Metazoa,,,,,,
5f96a664f26eb3661cdd34e593523f62c9c56990,2759,Eukaryota,superkingdom,1,,,,,,,
60e52f9935e617b976f7cadce5375168deb5028b,2759,Eukaryota,superkingdom,1,,,,,,,
62fd229729a3be3bc7e5930cf7df9ce5a04a23cf,2759,Eukaryota,superkingdom,1,,,,,,,
6a01eec4f98240fb10731a66563cc6be5a28b90c,2759,Eukaryota,superkingdom,0.9998,,,,,,,
6fca331f4fc5e53c0d8fc7986a1150f247c6f5d7,2759,Eukaryota,superkingdom,1,,,,,,,
73d903c3409da032a094419783f11936bcfca34f,1,root,no rank,NA,,,,,,,
9d4572c22f8c2dafd1100905ef7eef4e4016b849,2759,Eukaryota,superkingdom,1,,,,,,,
a5e2d7d95aef4333a350baddc388e867f7ff2fbd,131567,cellular organisms,no rank,1,,,,,,,
a91f7c97cb7ccc054465eb398bb65ee091b1b4ce,1,root,no rank,NA,,,,,,,
bbd51c17fc9ba7ea606be2d09b546dc7989a6c95,2759,Eukaryota,superkingdom,1,,,,,,,
cea37061aa6a09f28a686760e9fae0b63be432c5,2759,Eukaryota,superkingdom,1,,,,,,,
d456d30926615e9691cf9188759a48268609f5cf,1,root,no rank,NA,,,,,,,
d8265eb7bec3ebc7e8080dac5113450c3cd6374e,2759,Eukaryota,superkingdom,1,,,,,,,
f211a2bbc6a1dde92719bee2c2f31a0c953090cb,33154,Opisthokonta,no rank,1,,,,,,,
ff69831ca24d83bec6171f5b59594103083f4319,33154,Opisthokonta,no rank,1,,,,,,,
6590657ec2263f1c74a3142cc3f54bde3d4f1a6c,2759,Eukaryota,superkingdom,0.938,,,,,,,
a1f4ae7c00ffb23734c202dc2c85473b87fc9c15,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
ba9c4fc6b7c0af576d07b57991cd7d9cfb95c612,2759,Eukaryota,superkingdom,1,,,,,,,
af2db1133b7b70c5ae233168c3e1ad03dc1937ec,318559,Cichlasomatinae,subfamily,1,Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,,
b2d5ec989add48b4a7fecb7dd205ff66cfd3c67c,2759,Eukaryota,superkingdom,1,,,,,,,
57cb2d0dbcb8c52db60f42669815ef1e9e9e071c,131567,cellular organisms,no rank,1,,,,,,,
f12bab99f6dbe82caa60a4344595400e02f27971,2759,Eukaryota,superkingdom,1,,,,,,,
17ee6b5d753d9124ff764e6f097020e6a94a2ea5,2759,Eukaryota,superkingdom,1,,,,,,,
99093cd0b6143049fb2db376d607e75ad25a3ee4,2759,Eukaryota,superkingdom,0.9883,,,,,,,
87a1c4f8b2bef4ce4cd7dc36173b0a6ab3b8b4f3,35131,Labyrinthulomycetes,class,1,,,Labyrinthulomycetes,,,,
16ad3bb018019619f52c49619f277d4e241673bc,2759,Eukaryota,superkingdom,0.9994,,,,,,,
954272c6eb57d177102922f998725364225cf6e2,2759,Eukaryota,superkingdom,0.9997,,,,,,,
bf36b6101874f59bd5606110644c3e44ae5fe78b,131567,cellular organisms,no rank,1,,,,,,,
434c16e9281b972df45a278856cf5573ba62a4da,2759,Eukaryota,superkingdom,1,,,,,,,
bfdfdbd3c59153b6de5aedfa735f231d7cd306d9,2759,Eukaryota,superkingdom,1,,,,,,,
286fd8f0cf48d1e778b0fdcfd70ab4241169018f,131567,cellular organisms,no rank,1,,,,,,,
5df20eaf270c5e501b6fd2f8104c8fd7223cbeb3,131567,cellular organisms,no rank,1,,,,,,,
ee3db5c046324c79b61482422a066ce5cc761fda,1,root,no rank,NA,,,,,,,
c308ac5604f8c08284a14fb596c3b7cc660fdc13,2836,Bacillariophyta,phylum,0.9987,,Bacillariophyta,,,,,
bcffe123a6f100aded0fda8a2906e514bfdc02bf,2759,Eukaryota,superkingdom,1,,,,,,,
13b40e9be5338c54528e84e7d1b4ae176e78ecfa,2759,Eukaryota,superkingdom,1,,,,,,,
36d0b984fa8cd6353afe44f44bdbf8384a4df0c1,131567,cellular organisms,no rank,1,,,,,,,
6e1c65ebfe3351ada2b7e21ad5e3a89cde000b3f,2759,Eukaryota,superkingdom,0.9999,,,,,,,
618883defe8208c399331031b50eb29b85a44a48,131567,cellular organisms,no rank,1,,,,,,,
d852fafc9787ac8ff25c58b22e03f24519c8898b,33634,Stramenopiles,no rank,0.9365,,,,,,,
72da514f61878268e831202468d42312ff962d67,2759,Eukaryota,superkingdom,0.9996,,,,,,,
ed995185cac4125c3c7a7640e8a3e82e3a8d9dcf,2759,Eukaryota,superkingdom,1,,,,,,,
3246ecf9c81ddce06b6744c677f78029674f6625,2759,Eukaryota,superkingdom,0.9891,,,,,,,
3010ae460a2951cefc8de2747b7b81d6166810a0,2759,Eukaryota,superkingdom,1,,,,,,,
93274a0311a60e96ad2d502e5e34f6f89fa3be0d,131567,cellular organisms,no rank,1,,,,,,,
49b30e0e80bb522e8b71e9994774cb3a3718877b,2759,Eukaryota,superkingdom,1,,,,,,,
92f1a7a58edb2d0645c930d711c3b35adb2f4caf,1,root,no rank,NA,,,,,,,
12ec21ff083060b9111eb642e158fe771ffa6087,2759,Eukaryota,superkingdom,1,,,,,,,
ebc1b8b26c7b60a2ac784a2121801f738ac94ddc,2759,Eukaryota,superkingdom,0.9901,,,,,,,
32fd3f4da55231c030dff8487bb3dfbe9ed4633c,131567,cellular organisms,no rank,1,,,,,,,
3d75071d5ba36dde86e1476e976349639b865590,33154,Opisthokonta,no rank,1,,,,,,,
d9575ea64e68091d09e127e17ae12997455b40b2,2864,Dinophyceae,class,NA,,,Dinophyceae,,,,
6a8c5bd30c63c7f3572d771e6fa4337265c8e859,2759,Eukaryota,superkingdom,1,,,,,,,
a3f0b1d16339224a241a90d853274355d661e991,1,root,no rank,NA,,,,,,,
8a9c5a3028d1ac4002c17d3f4e15c664d8cdb2a3,2759,Eukaryota,superkingdom,0.9997,,,,,,,
f1f889d52f881331d31c9d19759cc8f77634ca4b,2759,Eukaryota,superkingdom,1,,,,,,,
fc030e0f9f93dec31148b2a122cd566eb698f444,131567,cellular organisms,no rank,1,,,,,,,
0a94ee69ceb85a51680c8209f35b027a19c89a95,2759,Eukaryota,superkingdom,0.9424,,,,,,,
e3f6652405499d6942db40233e320cc1dfba6965,131567,cellular organisms,no rank,1,,,,,,,
3d76ceb4af6d4ad4ed45efa8d405b34d475357fb,2759,Eukaryota,superkingdom,0.998,,,,,,,
17ec90ae82f737261479273e39f8967ba6ca9ad2,2759,Eukaryota,superkingdom,1,,,,,,,
52b23330bc5c9a5e93a5f7ad041720aa64f65b7e,2759,Eukaryota,superkingdom,1,,,,,,,
6ee6755264176f349a68fa6ae4a1b61d7afcd35b,2759,Eukaryota,superkingdom,0.9424,,,,,,,
f3d771c2dcd5b829246dab464b18dda9600fa30f,33154,Opisthokonta,no rank,1,,,,,,,
08ca2ef408a4e17db11cebb17c54a81aa55758b6,2759,Eukaryota,superkingdom,1,,,,,,,
ad3b3086df9e0cb076c825152f28eeee91ed00f6,2759,Eukaryota,superkingdom,0.9969,,,,,,,
20c52abc8cca28fa13e2163d6e94f91ec90946e0,2759,Eukaryota,superkingdom,0.9988,,,,,,,
457228a5b3362a9383fa671153f4511194475308,186625,Clupeocephala,no rank,1,Metazoa,Chordata,Actinopteri,,,,
d9dfc97ccac89abd71fcbd2ff52fc473e0de611a,2759,Eukaryota,superkingdom,1,,,,,,,
80a3a18f99d70066d64f78100078bf0eb1557b16,2759,Eukaryota,superkingdom,1,,,,,,,
b4dd700f608d3695b9f9f8cdc36a657e3a9b3f5b,2759,Eukaryota,superkingdom,1,,,,,,,
af713d073c6103ab5d57849e58a263f8ec369cdd,2759,Eukaryota,superkingdom,1,,,,,,,
5c530d0cb0c985a5def65999dd5a15d0a9585a2d,2836,Bacillariophyta,phylum,0.9998,,Bacillariophyta,,,,,
afe97164f839ac2f14b062190ff7bf64919b78ab,2759,Eukaryota,superkingdom,0.9998,,,,,,,
63fa4a6cf38ffbe9e5aa0fa226285743263c6d6e,1,root,no rank,NA,,,,,,,
389c665d2cf4a52ab4a9cc32ab0d638884af3bf9,1,root,no rank,NA,,,,,,,
9c3fdefc716a70182c136c1603d9c177b3b97fc4,33850,Bacillariophycidae,no rank,1,,Bacillariophyta,Bacillariophyceae,,,,
4f4b70c8361a64ace5fa87872f2a0b9b68d66836,33634,Stramenopiles,no rank,1,,,,,,,
7bec60248cdfa5d18bf46d92b85ef4c6bf54435a,1,root,no rank,NA,,,,,,,
877d7fb493b575940a5639c070502af040f55a57,1,root,no rank,NA,,,,,,,
8e8e2c01c8fbf5d732a2b44107af0dc4e4340877,2759,Eukaryota,superkingdom,1,,,,,,,
2efe8fb14955ee8486a574e1c2d4ed93d25ae2cf,33630,Alveolata,no rank,1,,,,,,,
3ddb9971bdc1df03e5b6f8e047d271c710eaf88c,2759,Eukaryota,superkingdom,0.9998,,,,,,,
434d48478ac6b6947c7f952d56e6682322eff497,2759,Eukaryota,superkingdom,1,,,,,,,
6942b490bb4383dd40a518f241107027ff8bba39,2759,Eukaryota,superkingdom,1,,,,,,,
8f7c3e58c8f6e8cc1aa1c3b832a79c28559814ee,2759,Eukaryota,superkingdom,1,,,,,,,
d31a68de480cf0bed95f00e68061b86fdcb2a168,2759,Eukaryota,superkingdom,1,,,,,,,
843b7a417536b70d6ff8824967431f7fa1d2c789,2759,Eukaryota,superkingdom,1,,,,,,,
b4eb1bcc4286820ba84cbbc7e5f6d36a5e289e0b,2759,Eukaryota,superkingdom,1,,,,,,,
16d0e654ee64ba60ac665c70a8aad11a32042b6f,2759,Eukaryota,superkingdom,1,,,,,,,
6d41e302db92beca96ddc905bda74135c88875fb,131567,cellular organisms,no rank,1,,,,,,,
96da600921179b33544f200a3627da310718c659,2759,Eukaryota,superkingdom,1,,,,,,,
b8cc79914633630f3a7697abcaf3b01ecf37db99,1,root,no rank,NA,,,,,,,
df1ac7ca3c876dd564bc6152f990d8b47597a1c3,2759,Eukaryota,superkingdom,0.9972,,,,,,,
629602d313efe70c6656773067f151ce6726bfe4,2759,Eukaryota,superkingdom,1,,,,,,,
b7594d9ebfbe426ac29c6ec6cb464b84bf92a8aa,2759,Eukaryota,superkingdom,1,,,,,,,
ff518d50cfb239c81900ce74b5c1cc67b0e4c64d,33154,Opisthokonta,no rank,1,,,,,,,
15e3df1cc0a0e8c61559b2541cb70a0bc076c02c,1,root,no rank,NA,,,,,,,
79b47661f5381c91ff6dd65ae227f29a6a5f0766,33154,Opisthokonta,no rank,1,,,,,,,
af6ad4a06a0479c2cfc1563e138d67cd3f150e95,2759,Eukaryota,superkingdom,0.9975,,,,,,,
bd0d80da45522d124c114850539145a4263caff2,2759,Eukaryota,superkingdom,1,,,,,,,
bfbec9e7afda31bd0c7311499c3d8b6cfc037407,2759,Eukaryota,superkingdom,1,,,,,,,
c192dbe7cb60395623f0e5f335a42b564a741cdf,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
301571c323d0525c9f9db2b25797a0ea3d5d4b97,2759,Eukaryota,superkingdom,1,,,,,,,
49b9622c33e5f29030856b6f2dde86502b3a247a,2759,Eukaryota,superkingdom,0.9981,,,,,,,
594bdc480e391c00f278e80559364336f97682e1,33154,Opisthokonta,no rank,0.8021,,,,,,,
5edf1f36d8b9b2f27b5144bd7ed7fd32348223f0,2759,Eukaryota,superkingdom,0.9631,,,,,,,
8dbb5a37b579bc980ba3a8d98c331e7f70f4ec41,2759,Eukaryota,superkingdom,1,,,,,,,
7de8d504471cbe0a02ec37d1dcabebc09bbd8dd7,1,root,no rank,NA,,,,,,,
8027617845e969d273f58e43bd73caf08f693ed4,1,root,no rank,NA,,,,,,,
910b22c2c23f882b612681d45ec25dc73ff143c7,1,root,no rank,NA,,,,,,,
97dfa3a063057d7df97e7b6dd75187cf01b8c9f4,131567,cellular organisms,no rank,1,,,,,,,
b4bcbcb5b7e7c9bd1696032a67e0845c529e161e,131567,cellular organisms,no rank,1,,,,,,,
cbfef0fa8b77fbd999aae6d774c8d0640dc363d2,33154,Opisthokonta,no rank,0.9999,,,,,,,
d3d128ca228ecc542e39ecaa1c51a923f1151ef8,131567,cellular organisms,no rank,1,,,,,,,
1c5a4315e0666c2a1773756480791fade0dc6387,2759,Eukaryota,superkingdom,1,,,,,,,
1eb50e453061502660be070312f6076585c37e7a,33154,Opisthokonta,no rank,1,,,,,,,
28e8eba1d428bd504029a46de5cc868b27988aac,33213,Bilateria,no rank,0.9977,Metazoa,,,,,,
405b5a2b66763d3f5878fd830789269f25a68b1c,2759,Eukaryota,superkingdom,1,,,,,,,
6248f9b02261f8ac45338f5b4c5717cdfce3fef1,1,root,no rank,NA,,,,,,,
6ff30397db4300e1dd1e8c600529440899c0c42b,2759,Eukaryota,superkingdom,0.8546,,,,,,,
71612cb5a503e31b0d916618431d498ab2e8ab09,2759,Eukaryota,superkingdom,1,,,,,,,
74b5966c40f6df707b09d4782b52d0ccf8c02201,1,root,no rank,NA,,,,,,,
98e29a040510a262d7b912ec66b89786c16a4fc4,2759,Eukaryota,superkingdom,1,,,,,,,
9fd01cd7e4f8ad53f177ab73a521c20cb8110ba6,1,root,no rank,NA,,,,,,,
daa2cd51f259e56684c4aaca134112633feb78d5,2759,Eukaryota,superkingdom,0.9991,,,,,,,
f8f41f740ed87428fddf7fd446e159f274139b0e,2759,Eukaryota,superkingdom,0.9995,,,,,,,
13b83be16fa13aa7c96ae83e30adde7094459d7b,33154,Opisthokonta,no rank,1,,,,,,,
19032d1b29c641dde4610fabb3b023033f6eca03,131567,cellular organisms,no rank,1,,,,,,,
9c416f17338cc11181d143b7d75890100bd1a825,33154,Opisthokonta,no rank,1,,,,,,,
a6b640159a6c4e04505e254cac05590c07c593fc,131567,cellular organisms,no rank,1,,,,,,,
ad90dad52e8b6a478e5f41cda307892e2d031dc6,2759,Eukaryota,superkingdom,1,,,,,,,
caddf21a7925c655dc967e0fdd2ae3bac391aebb,1,root,no rank,NA,,,,,,,
d8d2f4d8acb6227599609100c4c98f05d0bb2380,131567,cellular organisms,no rank,1,,,,,,,
e144a152f9d2469de367a79732b24be915e7fc49,1,root,no rank,NA,,,,,,,
30278e0bb1c8c5b237d9eceae9cd088db9d7ac68,2759,Eukaryota,superkingdom,0.958,,,,,,,
318a228637aa17e07ca58dbaec2a0a272b884cb8,84315,Cyclopidae,family,1,Metazoa,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,,
334dfa84c03edbb6f6e355211ca140a3ebcb8d22,2759,Eukaryota,superkingdom,0.9769,,,,,,,
4259d9a99e2f9068df0d97fe2e5ead3792ae0400,2759,Eukaryota,superkingdom,1,,,,,,,
5183fc64953a5ff0d3378bcc5c220958fe850f3f,2759,Eukaryota,superkingdom,0.9999,,,,,,,
81d7b71d1086100a7e1f6badecbd8a2ffefd614a,2759,Eukaryota,superkingdom,1,,,,,,,
935d018bc501124775912de23206b1ba788ea02a,2759,Eukaryota,superkingdom,1,,,,,,,
99ea0fa90eec093175e673ff80d51072f7d44b7c,1,root,no rank,NA,,,,,,,
9e9263e8be0386049780d3839d460828bf70512f,2759,Eukaryota,superkingdom,1,,,,,,,
a28c72566f8f68236d1e7c4d202eb3762fd6c44c,2759,Eukaryota,superkingdom,1,,,,,,,
b9add5f815f6886043ce43f5d94900f61109df4f,2759,Eukaryota,superkingdom,1,,,,,,,
cfeb6081547f1a3547baccc7a5838edfe2910722,1,root,no rank,NA,,,,,,,
d39be6da61d598aa2becde6abbb48c78322d0ed3,2759,Eukaryota,superkingdom,1,,,,,,,
de1e14946d2f7a7cf7e5d8926db4763efda7c70b,1,root,no rank,NA,,,,,,,
031f7ecc837ebfb4c5749e322cd7e02549df6c85,131567,cellular organisms,no rank,1,,,,,,,
1ee1ae6c41658d3b168a9facf9fdcc3bccd13025,1,root,no rank,NA,,,,,,,
46fde0962c9b3601d86523c6cd557bbd0e99a0ae,1,root,no rank,1,,,,,,,
4ca6c2e5586a18f69ec417f61afd3f22b3889f0c,131567,cellular organisms,no rank,1,,,,,,,
4ce274f8ce88bcba91f6e1152449e4f3d06179be,1,root,no rank,NA,,,,,,,
59ab01403b167fa2d4f453b475079f79338af9a5,2759,Eukaryota,superkingdom,1,,,,,,,
830e2ac5df5d218e4202d2f5691a49e21ba412ca,2836,Bacillariophyta,phylum,0.941,,Bacillariophyta,,,,,
8efcdc4c924115377b1bfb609ed63eddf1f65ae6,2759,Eukaryota,superkingdom,1,,,,,,,
d00fac303e198d2779ef8b82dcf2768e06dab06c,1,root,no rank,NA,,,,,,,
03545870324bb1e1fda276c7c1d83fdf66ba81db,1,root,no rank,NA,,,,,,,
0e4ed8e261730519f2ed8b582a82652202b2f07a,2759,Eukaryota,superkingdom,0.9999,,,,,,,
16b8fc46b68d5798543f1c6fffb98338d87a9ec8,1,root,no rank,NA,,,,,,,
20a34416074cc6414db81520ac15b1077d18df17,1,root,no rank,NA,,,,,,,
39dcd09980d57ac7c0cb7d2d9abb7804568d4b2e,1,root,no rank,NA,,,,,,,
4d8926399e739f63e49a762529d014a499a788c0,33213,Bilateria,no rank,0.9814,Metazoa,,,,,,
530cf5493b95a7e3ec47afd66e4d1ff8f896d018,1,root,no rank,NA,,,,,,,
5ab542066820a249aebbc179bf6511a636a0d1f0,1,root,no rank,NA,,,,,,,
7997d89cc1c315d3971b694d8ce0de70e5056fa3,131567,cellular organisms,no rank,1,,,,,,,
805bc1e8a17d607c060c25d7263a8e3337a64ae3,1,root,no rank,NA,,,,,,,
80e1281652378700e45b86046f26faf46b9ea108,1,root,no rank,NA,,,,,,,
8449f66da37a6d3f42458ca3dc6bb422dbf2cf34,2759,Eukaryota,superkingdom,1,,,,,,,
8c8a07646e146c28ede9406dbc502ffe276ab576,2759,Eukaryota,superkingdom,1,,,,,,,
a2c23bbb8c4b9bb6e314922c99c15ad43db1c0c9,2759,Eukaryota,superkingdom,1,,,,,,,
bd507cfdff7fcc285c17ef0173510e8ac1e3d587,1,root,no rank,NA,,,,,,,
d0b3e6eeadbd13f29e4c7c6cd3a8538fee5d1ce5,1,root,no rank,NA,,,,,,,
f66c235adb401a03c99f5f9d3a0c1ab74811e49d,1,root,no rank,NA,,,,,,,
fadf4d4ce178680da24ebdd50df485844f4ba6bd,33213,Bilateria,no rank,1,Metazoa,,,,,,
893a71c1845a656c4ebaf8f521c83515be0da4e8,33154,Opisthokonta,no rank,0.9958,,,,,,,
e5e8dfb2bd3feb783a29a5e68aee23c50139a8a6,2864,Dinophyceae,class,NA,,,Dinophyceae,,,,
257d549d4ec415ca8badcbf08b070aac4c8e59c2,2759,Eukaryota,superkingdom,1,,,,,,,
bffd3163231c6e1b0e819c284d0226c5849005f5,1,root,no rank,NA,,,,,,,
bee189247cb02df411a29d1adda415b094c43ea8,1,root,no rank,NA,,,,,,,
a841ddf8fe2646ac7712bd21dd3147290260df8c,2759,Eukaryota,superkingdom,1,,,,,,,
6e39a2fd65ea22ef529a73f3a73086b1c1a2bf88,2836,Bacillariophyta,phylum,0.9987,,Bacillariophyta,,,,,
152675b234f2a3bb0699dd31426bc73c0fac0b5c,33634,Stramenopiles,no rank,1,,,,,,,
6ba51dfef4160d5fac1547c15929515ca3bb5a92,1,root,no rank,NA,,,,,,,
5aae64637024f7f33dc02976ebe5b6011e576a1d,2759,Eukaryota,superkingdom,1,,,,,,,
6c3354685df7947432c904cb95f8e2555e277b9f,2759,Eukaryota,superkingdom,0.9999,,,,,,,
74744678d6e8185f4e8a450ffb681d11ac0d2c56,1489872,Percomorphaceae,no rank,1,Metazoa,Chordata,Actinopteri,,,,
74f3018786b56b4740821789d115481fc3569de3,1,root,no rank,NA,,,,,,,
b5fb33e7b7a59d62179cc85cb9ef827c23a2b542,2759,Eukaryota,superkingdom,1,,,,,,,
10f3f25f26d1d3ebd3ad56df578b1cba6c79e244,2759,Eukaryota,superkingdom,1,,,,,,,
22bd131c66b97fb578291758dd456cc320fc33f4,2759,Eukaryota,superkingdom,1,,,,,,,
a3a778361e64098d2483fb42cfc32252f3536681,1,root,no rank,NA,,,,,,,
8c54aedf8259dbaffadc174cc723b578892d1ff9,33154,Opisthokonta,no rank,1,,,,,,,
e5f174108d19a72515baec33e57edf72414ba4c4,2759,Eukaryota,superkingdom,1,,,,,,,
0cf0ab54797d5fc0281e954673d50256be9c4ef6,131567,cellular organisms,no rank,1,,,,,,,
2fdb9bbd0e31011ada7f34c91fe7780fb2cecdaa,2759,Eukaryota,superkingdom,1,,,,,,,
9cc9b2df72acb4d9735aee2a080553ca44f5b195,2759,Eukaryota,superkingdom,0.9993,,,,,,,
d232ae18aca82e22bacd2175591417013e45c5de,131567,cellular organisms,no rank,1,,,,,,,
fd937d2f33b04906572884f0b6f26b8e33dd6b07,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
7227c4d027b0bb2fe4ebc859923dc087ae10c908,2759,Eukaryota,superkingdom,1,,,,,,,
426a42a256282f6b94d8b148e6c48b2f7e8ee34c,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
50c0fd3f6987ace8571c9fec68538a3ff1b2832a,33317,Protostomia,no rank,1,Metazoa,,,,,,
675653b55f7f7c113b465a92404f3ff8b59fb59e,2759,Eukaryota,superkingdom,0.931,,,,,,,
a49f55367d70d923df528e04d29c7eee539744fd,2759,Eukaryota,superkingdom,0.9686,,,,,,,
abf4c8b2db51520134666876922542612fb051d0,2759,Eukaryota,superkingdom,1,,,,,,,
ca40af93306a8412bf20f26426dc663476d67463,131567,cellular organisms,no rank,1,,,,,,,
e9b8a1211f9d3d8df51b222f8ebf4e30ecef79ea,2759,Eukaryota,superkingdom,1,,,,,,,
f555682d52cf97822de9c17fc891386d1768908b,2759,Eukaryota,superkingdom,0.9424,,,,,,,
00c237615ee02fd9e4a89e50d0c02171316ab89d,2759,Eukaryota,superkingdom,1,,,,,,,
2a46f1e9aa35928fab4fcdabe9af893451f319b1,33340,Neoptera,infraclass,1,Metazoa,Arthropoda,Insecta,,,,
80c8a439490352f203e74095c166d6ddb44c43e2,1,root,no rank,NA,,,,,,,
aa60592c6752dfa6313a45237d19f5f6289c1368,2759,Eukaryota,superkingdom,1,,,,,,,
0c85113d2ada69c182b71276882d237889f0a75e,2759,Eukaryota,superkingdom,1,,,,,,,
1a693880d4a65c330aebea853e3f8d3870702f44,2759,Eukaryota,superkingdom,1,,,,,,,
1aa57bab6d79ea571f62a807c235408874700638,2759,Eukaryota,superkingdom,1,,,,,,,
2814bdd9c12edf7a76d400025c70085024ab2d8e,1,root,no rank,NA,,,,,,,
6b8424004326d95878f452db230d90235099ed3f,33154,Opisthokonta,no rank,1,,,,,,,
6c8fda557000b78e478a74c4d6563f83a6bf7dad,2759,Eukaryota,superkingdom,1,,,,,,,
7ca30284bb2095a8f63f23394166c176cf4aba4e,2759,Eukaryota,superkingdom,1,,,,,,,
8d104f53b011580ae8a1eec09077ed0f32bd5df4,2759,Eukaryota,superkingdom,1,,,,,,,
942dbaecf8574d52d81f7d99e2af21dfd6509a3a,33154,Opisthokonta,no rank,1,,,,,,,
9521b6cdd3c67df5eebc04edbe5afdcee042baf2,2759,Eukaryota,superkingdom,1,,,,,,,
04c1a84f74da6daffcc6a0b522df310513b29a89,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
354dbc85547e14bc97b73063cb6ed78bfd3a847d,33154,Opisthokonta,no rank,1,,,,,,,
39284b88b1e8788cd9023be9dc6d537719ee4141,1,root,no rank,NA,,,,,,,
3f779f0c35cdb7f16fdba6b800c037fde651f4e2,33154,Opisthokonta,no rank,1,,,,,,,
457cc44dd133e377ca25dd832ceb2c8b5c1359c7,131567,cellular organisms,no rank,1,,,,,,,
4ced9dbd59734676a2baf6ca27e0136fbcd050b9,1,root,no rank,NA,,,,,,,
8318f0d92589950d3e9ad0419b53fcbe0d79ead0,2759,Eukaryota,superkingdom,1,,,,,,,
9879611f441f193de22b32abd155e1f25bab3a04,2759,Eukaryota,superkingdom,1,,,,,,,
a3fa36e2e1b50cb3d979ad108ac5f1197024879b,33850,Bacillariophycidae,no rank,1,,Bacillariophyta,Bacillariophyceae,,,,
c01fd75619fdb4c273ab5887dc42775a73f49cce,2759,Eukaryota,superkingdom,1,,,,,,,
ddba485902d1635d46faa0ebac027201a020d92e,131567,cellular organisms,no rank,1,,,,,,,
