sample_id,Hash,nReads
A2_rep3,7cad25635905c233891fd35cb05afd96a4f767db,12
A2_rep3,971a57d334c27301f1316a0cc31f33229df9ab64,12
A2_rep3,e9dabf52048babcc5763aaf5fe44955705f63af8,12
A2_rep3,ee899632b49ba6200a2cd9630c9f50185bef4b8c,12
A2_rep3,2a0964f34d4d55ac2ec5de0768e8a71ed88a6ccd,11
A2_rep3,360d09375cea9ed07ffc6df207eb56d774022f2e,11
A2_rep3,45df5d9673c64792853766923d843cc167bdbc21,11
A2_rep3,61c145e15ca5626e4e155d3606f64f8a113e0cb3,11
A2_rep3,6b071cad93e8a25ae01ec5080b58d1974d09a5a7,11
A2_rep3,7045b709cd843af4e7e507ab8c8d791b4a58c5b5,11
A2_rep3,7defc7ed11893d612bfa3f83dd0811788d7c06b9,11
A2_rep3,8179bbddd6175d0d861f00a8882998f3e2f8d018,11
A2_rep3,876fe99f363b831e49d8209092c73c3c743fe4d2,11
A2_rep3,b31fd72e6b5589f963eb98e5b84e442f84fed8ce,11
A2_rep3,138148f54e85151ca730934aab045249f9537978,10
A2_rep3,2c1e087a1873fc841e82e68c949812cd3efacbf1,10
A2_rep3,5f7e40dc10435e39089174e6cc7b7c210c7b6e29,10
A2_rep3,b145809c2de38c0ec580221e9beb9d518517f64c,10
A2_rep3,b985bb48a5121d422c98f1511e6fccea6d632ca3,10
A2_rep3,f3096432d37510227e00d09cb6bf474ca31036a6,10
A2_rep3,2a6297862761df8588bf4db3feeeb3e7d5c71dd0,9
A2_rep3,36038e34f3eba8ac8d04af17ad25c2ff95e26b81,9
A2_rep3,40da473b4147b9b94e4842df395df810d42aa9bc,9
A2_rep3,931a8733b6a6a546059eae4616f1ddebdcb1844e,9
A2_rep3,9e7c9e3ff69962181ea4d834c384ad25e56ae53a,9
A2_rep3,aaa6cc92cd312186e2ed5e2412d991304217bed4,9
A2_rep3,b872a6e580524a42826dff1d1bbba2b9f10c7b28,9
A2_rep3,d279586b8b020f6d5bfab817d0f37de8b39b7439,9
A2_rep3,e1c7b3b89b94ff2471fdf4aaa1b1412d4848c60d,9
A2_rep3,e95094ffcb764ad4279582cf124ba5ca3f0a19d3,9
A2_rep3,f6814566f1849616a828d6df91e3fc8dd59def70,9
A2_rep3,0135e2734ace54678ea1baaa694619dd3d375576,8
A2_rep3,08d59906ad0eeec9d70afe813637419cec8a531f,8
A2_rep3,18421716cbbe8f5c5b588408237a683bc4ba35d3,8
A2_rep3,1e2589c61bc6e6fe77d2eb710ff78699aa67d55b,8
A2_rep3,364d5f4de12a28ee3f4541016273f95ecce59f8c,8
A2_rep3,371c6622bac98075e71625c0fa1f352d8dcf9078,8
A2_rep3,431801fe66754c35e8d47bd223cb8a36b2ff9fc5,8
A2_rep3,50abbdb2663de168bedb1439df9b0af9485dca1c,8
A2_rep3,5a8ed54f5b6a51d22f94d47c968c48a38f962266,8
A2_rep3,836596e6e180d72d561445e747c3bc302ffc73b8,8
A2_rep3,97a4d17be214a3a7710f1bf9b52c80e46519f114,8
A2_rep3,04ef7212f5665501889a7f6cc62e51b10ea84aed,7
A2_rep3,13ec9fddc315538b49acb5b39fea8a569263d929,7
A2_rep3,3cd8272e29c461a88bf53b7b17e3324a325e5f4d,7
A2_rep3,40eaefec12ffaf3295a28f6f794a1fa98843fa8f,7
A2_rep3,4da90a22d37ed821066177d280cdfc6c0152c324,7
A2_rep3,54afdf2f5338e98522df47f470edef0b7b6ab796,7
A2_rep3,5bb0a3515f8c1aa7ad82b53060b4f0c6b2268dc6,7
A2_rep3,5be00b1d70782d97cd5dbfb065f65450274d07f5,7
A2_rep3,5e76c50681ffc487377c63e25e828a7677c26537,7
A2_rep3,a1eeb33b5275ee744315511993b933c4f0ce135c,7
A2_rep3,a7de3fbeba9001178e3d6a0168ceda1bc1963a39,7
A2_rep3,b72c85fa370c37a553f5bd342b407eaa410d649b,7
A2_rep3,d1144c8b34963d6ec6c799414e0f3ea2b3962886,7
A2_rep3,d8c21fcf3d91c96cf2e911906fb6b90f45445e16,7
A2_rep3,e95a3405998d0e2433ac898ff94bc7ed17a6ae68,7
A2_rep3,eb2d2542d19a2e09c035bcfa3dcf63b215f6a893,7
A2_rep3,00b9e1d0ce3c6b16982f43e56a4ad7a176b55555,6
A2_rep3,10bec9a35dfeafa1dedb109cb0904507e86524c1,6
A2_rep3,117d3de1aa7e3c730a1905c1ddee92492b5b8ebe,6
A2_rep3,1c1e7936e90b451b14df7db92a765b654aae0ecb,6
A2_rep3,29ea246306fa65203a679686bc350e8cd89bcb0c,6
A2_rep3,29f2799aae1159ae5bce6b49c2e04ea21efddac7,6
A2_rep3,3ee741bbb620241259e45a9a04f52e838ec60e26,6
A2_rep3,429cdbc993deb5a5ea7474fc58a3a76bdf087af0,6
A2_rep3,4a5d0e3691638d9f6a7da4d18c1cab175b5824f4,6
A2_rep3,4a6eab07bcb287809425b880df8dac23e7aac107,6
A2_rep3,7f2a6e44d610b03b4bc9a3cf83e42df27105b226,6
A2_rep3,85997cd8e7e3a4a011f8643dba5c5566bf50faed,6
A2_rep3,afcb5fd91a42bad8b52e3a18d754cbae324b6a10,6
A2_rep3,b4f64b4c9b54f781b29b72f0cac7b5b9974242d4,6
A2_rep3,d757064b7e3112f922c06e1adc43bf2a0a1ea812,6
A2_rep3,de07cb5249b18febe9517e11c19b4c019ece1787,6
A2_rep3,ec09dc9b9f989ddad7f038909717d20d0eef3a9d,6
A2_rep3,ee350c085dd4b0525b46ec4b3842c01b1b49de24,6
A2_rep3,02ceffb7d0d938c4b5ef0987ca383046d32499db,5
A2_rep3,081e619e0ca6d2678720f6b23faede2fcb0642a5,5
A2_rep3,14145ea4bf6f981adafaa8f23f34c591fb61f643,5
A2_rep3,1e0ba5ab2a80b6b1e319dff2907dad61ca98b60e,5
A2_rep3,1ed49a8d161739a8f8b9c9be7f1dd65026dba3aa,5
A2_rep3,287e279e3a20654ca5443997f0defd949b27dd37,5
A2_rep3,2d38a16f73830a7c9485e9da0bc8bf2ed2272ea1,5
A2_rep3,58ca0bae305516762ec5400323e66274e1c6c287,5
A2_rep3,64247680818480673c6a8c883f2ca57daf603a71,5
A2_rep3,68ec32dec7299cc70057f998ddc4e24231d8468e,5
A2_rep3,7348d4ff1b150a6321087a398b1dedaecddae15f,5
A2_rep3,85ac25fda831d8c00a45c899af81e37dea9f95b4,5
A2_rep3,996f2285cb04fd1453e39afcc2852aeb901fc7a6,5
A2_rep3,9a0a77db4d91437f76e9fae2b862dcdcb59a058d,5
A2_rep3,9aa3389350552ba2207a3f19573d658fd48321a1,5
A2_rep3,9ac90223a1623e74e99ebdaf4e788d5b3f35a5c5,5
A2_rep3,a24a0b6bc13ad1ba31d3b6c5a1d50df128d0be83,5
A2_rep3,aa035f1b89e5ede4d3ec9e20659944e1a19ccaad,5
A2_rep3,b2ea568c1fa7c1b7e11552a937b8f400f6c06a4e,5
A2_rep3,bffa374aa11e2f731f54ad65755b54133716513f,5
A2_rep3,dc605a31371892fd280147d9b7fb2a6d9712d9fa,5
A2_rep3,e161c0bc99dff82c778686feed11196683f6bc72,5
A2_rep3,00e1b201e60962ffaab2330e9871047a5822b721,4
A2_rep3,12010feec001b66e23423421ce2abdc2f09c832d,4
A2_rep3,22fba4d8cdf1e22b0cfbd05f7e3a594860edf960,4
A2_rep3,24d92350e1ca7873fd7b579f7dab683a6a44b1b0,4
A2_rep3,2a20c1162d63978fdde0822abf5224b7d928ca80,4
A2_rep3,354f5c45ecd768192b4a6389dccce0ce6998f430,4
A2_rep3,386db2d3fa0e1d004be4ed2e3496263b8254b155,4
A2_rep3,3ddb9971bdc1df03e5b6f8e047d271c710eaf88c,4
A2_rep3,463bda06e6bb6311206f2c0f1368e5fbaac8429a,4
A2_rep3,464dfbc3ca6b0c1fd19ebb39db08b35ee919424a,4
A2_rep3,499e3a5264ba278f2dc54504181e5c81c6b96680,4
A2_rep3,686e9fa465d89570dbfd7694627d3521b283ce2a,4
A2_rep3,6c10fb7106eac9c2498586c30f614451ff8afa58,4
A2_rep3,6dc1d67636f46ffbc8627fd20f9616ddf0b7d86f,4
A2_rep3,6fa859082d8646ce8bc387bdd854eb034f751d7f,4
A2_rep3,6fbcb19d42d435bf40a188b904f60380742a6d12,4
A2_rep3,7a81c571712f7a566cbf6b3c2c60014e8cee7767,4
A2_rep3,81949abb34cc4694c12901f4dd1fcfc979c59ac1,4
A2_rep3,8399f7ccf63e290368ffc38a1aa8388f7b9e5918,4
A2_rep3,87141de7f3ff3033094530572c455b9ae07b7d7a,4
A2_rep3,8ee8c6500a022b1cadddac85d399724a9ffc9230,4
A2_rep3,902d01ee7e28c28124d68d77100bab552b0c343c,4
A2_rep3,96e93ac89c321410a67e014ecaed3e5461014d6c,4
A2_rep3,a4779dd568f36cdc7e1467f1f8709c183650a52a,4
A2_rep3,a7507303832220f77fd4e4cdcb6831efb3167940,4
A2_rep3,a815c2a635a27d519229abf9122c664d2497abfb,4
A2_rep3,b1259908de3cf3989caa91cf4807777adbb97478,4
A2_rep3,c51051ba960409344b949faee909017447be0c5e,4
A2_rep3,ca3bc16bc898ee879d1f1e4da699b197aea5ee37,4
A2_rep3,d240e15dd605ca7963f1e043e02e96a6a1561178,4
A2_rep3,d27bdc98e8f942b022583412dac3dfff422f8d9c,4
A2_rep3,d9918b99d9b2e7e789b6d43131df051ffa3ebb93,4
A2_rep3,de1ab05c700d4dee6e5d1299855f04fecef038c6,4
A2_rep3,defbb7c9698356921adaa205ad1aeca0d09bf591,4
A2_rep3,e9d7c73cb03f94e904c25b396806cc535348c416,4
A2_rep3,ed995185cac4125c3c7a7640e8a3e82e3a8d9dcf,4
A2_rep3,fedd295715dbef0a90d277fb4c9b8cd58c04e33e,4
A2_rep3,05ceb07f76ea07214f4258b69b76b2e4e6cff051,3
A2_rep3,0d15fd91e8d009f02c949357a71a7e55ee4d368a,3
A2_rep3,1000e7f1970a49ab083fc9724bdeca30d9eb4525,3
A2_rep3,1bbbb8b25c2612aad71dd06b847450767b67c86f,3
A2_rep3,1ed393dfbb8a43cd224bafe8f4c5fb8b9fc0d57f,3
A2_rep3,2abff05b33bd15448f8d83ea67c510a735d5809a,3
A2_rep3,3b4d00fc2416c50e8f37cff9a52caede871b636f,3
A2_rep3,4881c2123fa4fa0de45fad128741426eb41e2778,3
A2_rep3,488c5d1b0eba92ba0a6e370f58ed73020f08bd71,3
A2_rep3,4ae9cb4dac3978524b5faadcc4d42276685a884a,3
A2_rep3,4b867e3c906defca2c8759f1b9287cb5d39cd90e,3
A2_rep3,4df947d67e3e9594112bf5157c7b3d02736bc336,3
A2_rep3,504bf6a8a2d502f74cc67080f8556fdf0c8ebe12,3
A2_rep3,59b427b8a9f8feb56d02a00490517cdcb0b969ce,3
A2_rep3,60d8ba736cdc631af3cfd0cbaf9baa78ed002071,3
A2_rep3,6287d5df58b610ebc2dac9d83d2dd9f202ec538f,3
A2_rep3,6773db053cafb14b393e58ec403c596954ae7557,3
A2_rep3,6917623bfedbe5772a89458e1639cec99509fe65,3
A2_rep3,6c1df4a1d4cb1cb64f3dc943d97cb7d53298f59c,3
A2_rep3,6f74d5c5c9c79fd79808730039932c9aab7e8a12,3
A2_rep3,73c0cd48f9dcb00d7ca881d3778b1eb21ab4def0,3
A2_rep3,7ca24e370f1d3d4d6490f24c59763eaf93a5999e,3
A2_rep3,7d8e90e39491dbc85f921ba98a875eb17deadeae,3
A2_rep3,9b9c1c730df5eae01efb032e42a26eed2ab35933,3
A2_rep3,9cc9b2df72acb4d9735aee2a080553ca44f5b195,3
A2_rep3,9ee40f089f771e978c759da83489601e80beb550,3
A2_rep3,9fb351fc7dda6c225aeed5499b16eb7ecc607487,3
A2_rep3,a338632d1c672ecf64e9a676bd3260fede50f963,3
A2_rep3,a3424fe1cc72f6c10ee60197677ef8fe68e6a787,3
A2_rep3,af57bc04a0c32164bf7b2d07fcfbcdbd44fcf383,3
A2_rep3,b5c49d1686afb055cb647f2108da39fa2ed76e65,3
A2_rep3,b90dc69e34f258151840235590445034f6680cee,3
A2_rep3,ba45a20a58919d47ff11bb8e9fc610380c10acbf,3
A2_rep3,c0201e72d69445ac9a3b2e86e2fdd30f4b0b53d1,3
A2_rep3,c0dd1f86d8951a9583d952bac4ba3dabaeda6779,3
A2_rep3,d3176f58e56d88f1e7816e48edee51c7f9d80448,3
A2_rep3,d364c24341b36b7211ae59fa8a88861f457192c3,3
A2_rep3,df23b5a08a90d7744a7c3310e5c07d3c66716fb9,3
A2_rep3,e037f71688fbf2be8c7bdf088699f08b9f4c21ba,3
A2_rep3,e26c45e8ca77159f573dc8fb0bd7b83e5b5c4565,3
A2_rep3,e4a28922bdb17df1b137eb88c97025a0acf98c21,3
A2_rep3,e962f3b447f7b55278ffc09a1878dbc95e23e962,3
A2_rep3,ebf6384f7ad44dd6714eef9d9f9bafb9249c5b4e,3
A2_rep3,f06a63e04f67759dffcdb4b427bfbb240f42f2a3,3
A2_rep3,f4b9b1fedffb34b883b3a3c76f020a73a6253e41,3
A2_rep3,f7d334b1c9fdb3204c37c097d6041d816461fe66,3
A2_rep3,f91a22622e7ac06b8ff9fc638cf9ccbe5348f03e,3
A2_rep3,feecdf212d44f565907787548f68840af6f2daeb,3
A2_rep3,007142a735fecb82b5e6057dd5af25a0a583d03c,2
A2_rep3,035ee63fa002c896bbf5f57c749a0e9764965aae,2
A2_rep3,09beb00e59cd8f593385880d281e4be4813a0545,2
A2_rep3,0a8fb6cc68052aae7b10fff6b8204ad061582ef7,2
A2_rep3,0c728a9554a91f25a18525c533fcaee9bfc3e966,2
A2_rep3,0e380c4dfa7722893a043add0b0989480b9ac7dd,2
A2_rep3,10378bc538f2d36beaae0abd980492398744970d,2
A2_rep3,191306a869db0f30810007c504fc7f6b80e8ba59,2
A2_rep3,1cd83d6124a37dcb914ea794576d8a96a0066d15,2
A2_rep3,207fcc16dc3fd5a893264e873cd4ed9f36b907ff,2
A2_rep3,2193ea5503ade64ae99ad99bb22ab10546fda845,2
A2_rep3,2d4fe0493e831cee77b2c2ab5ec4b9b9e808441d,2
A2_rep3,30278e0bb1c8c5b237d9eceae9cd088db9d7ac68,2
A2_rep3,30419e630bf363dba804f204552e1f06b31fa42a,2
A2_rep3,30b5e965ef4d36becdcc92f769648846a7be62f5,2
A2_rep3,31304f15d9046ddde6507c9edfb0b71d51575314,2
A2_rep3,35f15818ca4359e27aee5a12719e7057ea1ece1a,2
A2_rep3,4a46a485fa3a4b4b19804a049a86bbd135d32423,2
A2_rep3,4cab3fb2b5db9dce93c50f75c23384e34bcaf217,2
A2_rep3,4d12656b6ec7b9c9e1a74b12d13f6a3a16ecfd6b,2
A2_rep3,5659a91c8cd56413a78903c811acb2e3d468c3e9,2
A2_rep3,56a594ccaf10c73287d90bfb655bf6c8b11dd2b8,2
A2_rep3,5753dfa9013e34c049b42415303482dbfe139b58,2
A2_rep3,5cd1c97b2843ae859c1bd41c83b6aac13ee823a4,2
A2_rep3,64d6391bf8bbb0afb1b1c91fa2ce095d9fa785e1,2
A2_rep3,65fb01ece7584bfa7743e0d9c5553716238ee6c2,2
A2_rep3,6dbe6b77a5cda8366c60ac6bde47e52cd9c5ca05,2
A2_rep3,6ecf3de19122c9eb14cb252d78e109efaa869022,2
A2_rep3,70a8551f9f54898ac81be01f9b5316a66db3ccbc,2
A2_rep3,74d5c4ff6f91db0cf4c6f77ad0ebe31282bf76b6,2
A2_rep3,77ff9967258ce104eb411220d0d082daca34fe90,2
A2_rep3,7a5bbdf7afb805006ab0903258f4b7aa661a6169,2
A2_rep3,85adc2a7a97936ce537c3be785fb23304ccda6a0,2
A2_rep3,8c26b518a9db33217661d488f80c57aec6bf9019,2
A2_rep3,8f670dbc0f00818b3634e726d9fe71d9717b8b96,2
A2_rep3,9210bb36292c2ac4c70ced8653997b0c97c9639d,2
A2_rep3,928c7a8ca11b2f74ef7f47222c8ef05d0f4d8d89,2
A2_rep3,932d375c423287a4c2a8bd3bc21464678757e03d,2
A2_rep3,97515036409576b124d7fd1cfbcd5cc2ac64f756,2
A2_rep3,98735b9fab9bd7c9d1b3e38fe1cffe3e7bf63711,2
A2_rep3,98bc279b60e43c7ef0142a74f278213a2afb9413,2
A2_rep3,98c441a01981ddee6a4e52fa7f7bd6dd75c9f600,2
A2_rep3,9dc29dd7e817a225d64674b28717ad03d3a5ef99,2
A2_rep3,a278ee28cccf1b424b0516a51ef0857dd531321f,2
A2_rep3,a4d1ab341d86f1070c1f88fcb519604126ba8d56,2
A2_rep3,a7cb0f5649da3aaddc10774336c9dcccfed04aed,2
A2_rep3,a88321ae92641878a6f78f58bba621d14624c11e,2
A2_rep3,a8abdb1354112eacc715588a215d239c2ce1bb0f,2
A2_rep3,abc7fd660fe4149a6d7349a952a30347906389e3,2
A2_rep3,b2829962f6ea3108e9004777869542b17eb42673,2
A2_rep3,b3e019721ffdfc50aff89600b14d109b2d2d01a9,2
A2_rep3,bae3bdef65e16a446b05d54722f685c03fab7a35,2
A2_rep3,be61af933de1cbf58314b2e805a795e20358ab1a,2
A2_rep3,c357d5e321d4a66db4a6c1ae479b72d980d672d6,2
A2_rep3,c3cbccb10a07119e5409ea0348eeecb612d56dae,2
A2_rep3,c8488e63ee1882ccf96baf9e7476cda30bb1cb2d,2
A2_rep3,ccb6d31848b0d283b7f18f61fcd653f54d40f0d3,2
A2_rep3,d580cb025ef072073495a8ba16293195d65cd0d4,2
A2_rep3,d6615ec1cdbd6faaae23c451955cb372c7a102c6,2
A2_rep3,ddcac80b3e03a37e83bfaf7d7024e712e59d0105,2
A2_rep3,df03de44b574ba2932c26a33507936883f74c189,2
A2_rep3,e35d23c10c35c48a00e81759941bd83a4bc070c9,2
A2_rep3,e606b8069acca3026b385d0bb3fc47015ff28cb5,2
A2_rep3,e6463a57b50fff324ddd4484b9a677835a5437cd,2
A2_rep3,eb031d5c50eb8989a10361dcf5598bca664e40d4,2
A2_rep3,33cd0883653fd80a6292ca3147a2259f0b29a7a2,1
AL6_rep1,763fa3c91b78a8d31eecc6fd7f9600a2530021e7,9490
AL6_rep1,22fba4d8cdf1e22b0cfbd05f7e3a594860edf960,3488
AL6_rep1,aa035f1b89e5ede4d3ec9e20659944e1a19ccaad,2988
AL6_rep1,36038e34f3eba8ac8d04af17ad25c2ff95e26b81,2826
AL6_rep1,a882ac6b989ab1b23f2842903138908ca0852079,2462
AL6_rep1,5afb831acb7428e65130192601cb183cb03c49f1,2185
AL6_rep1,5c1307d9566fef5e2532e2f9fa5a84389c735464,1365
AL6_rep1,0f4e352a2cc933090cf6e1d9f80224cef6b9c767,1228
AL6_rep1,a1eeb33b5275ee744315511993b933c4f0ce135c,1143
AL6_rep1,fb95d26d85fe33ce0afdca63b1360aae20ba46ac,766
AL6_rep1,723963339fa0cc50d1a32998a811b0e26dd81373,647
AL6_rep1,c78844a3c5ad6ed2cfd9de7a2677720b521cb2c6,619
AL6_rep1,20f6f91a33c19ac12f292622fae59874d732a106,557
AL6_rep1,c5ed2c21843d97ee61ec49152166ac23ae653b1c,427
AL6_rep1,c4a13aa1f5ada2a198906247c93e5654504cf0b9,384
AL6_rep1,9ec20202ad53ecc3f8d99b82066614fcb7ca89e2,365
AL6_rep1,3113d8f8da6f1b987c56b0c508ecd8e378b07a4a,362
AL6_rep1,d335ad8cacd6c5520ab66947795b0efa3d754e61,337
AL6_rep1,426294b8f857e144ed98439a77bcf4e08c1b9152,304
AL6_rep1,53b5f449fc8f292a4dd09f382768a8859af0bde3,299
AL6_rep1,aa3b27468543916845f8aecdc8e39351bba13ae2,273
AL6_rep1,48bdf9260ddb7d94c823aa674a5f3a6d12c688e0,245
AL6_rep1,490f437ebbd18ed5296e8ea0bcd671c4ca866857,243
AL6_rep1,655b40e65d1e4d6262d38dfcaff141491a4464dc,229
AL6_rep1,2752094a56be2c8e14841742b9915d2204af326f,202
AL6_rep1,2a0964f34d4d55ac2ec5de0768e8a71ed88a6ccd,197
AL6_rep1,e3b675949c7e8130cb8c0f2d4c7155ccc47daa8d,195
AL6_rep1,9ed2904bf3b9a7f84c9da219c7608338bf65a319,185
AL6_rep1,74d23b98404bb6867a3f6081c1514bbc7aa39b58,176
AL6_rep1,d72e9421580a31fb828ec0e0e8f4ab4c5fdb7e92,173
AL6_rep1,2aff54ac1d7bc625e05c1240b507856ee891b9cf,171
AL6_rep1,99af0fe5fab846845ba39e1fce374ba9a28456cf,169
AL6_rep1,cecccced124049c5181690c3d7842548ba6b2584,167
AL6_rep1,1fb89abf6d99140aac96ebb56cc114f620d128f2,165
AL6_rep1,d5a624e1691b7ff1f45bc23716dcdde3d0f24f97,161
AL6_rep1,afe416b0239f440690d09971319e513285d504a9,155
AL6_rep1,19a158b83f80e185d8d84578c23ec04ba5071ea3,153
AL6_rep1,e161c0bc99dff82c778686feed11196683f6bc72,153
AL6_rep1,af713d073c6103ab5d57849e58a263f8ec369cdd,151
AL6_rep1,ff7deb92dbefc6c1a0d8fd065cc474da5b48ec4a,151
AL6_rep1,a042ec0bec28023cf9316c1f046690b2df9681c9,139
AL6_rep1,dee65769a3213e858314e21fb8f6f150a74e7a99,135
AL6_rep1,40816466581471064d4cfce152659e568273f145,131
AL6_rep1,4966da29d595bba092de857e227ebd4539bb3bba,131
AL6_rep1,94592569274c20598b40ff7393d102d66605ba89,131
AL6_rep1,973244c0441e83317391632f69d285eecf7885c0,128
AL6_rep1,6ab7d44c945e4bb1508531327b45a450dce400a4,127
AL6_rep1,e0339442e71846999108a752607a1f6a18fa8852,126
AL6_rep1,08460c87ff8d1b9caf12ac1c7e31173ad200a4c2,123
AL6_rep1,49e4f3661cb27ee90e86932994ff106dbce6d8eb,123
AL6_rep1,4f9384cdde06d7374e8b4aa2feb8ba26fa81ce27,119
AL6_rep1,a1aa43c2c50fbcc807883103ca6aea657ed8d28f,115
AL6_rep1,a42a5835f5d58b52ff5bc0323934ee2ef9737f9f,113
AL6_rep1,354afc4b76d49365095523d2835fe52508fe6117,110
AL6_rep1,7ef617ee0085dd25c1688fdc1be752c8883e4403,109
AL6_rep1,8d37ad6a8ec8edc01e60a239da43ed9eaa50fb72,107
AL6_rep1,2932b64076fe1bf88db0f9ea9a307041feb0b77f,102
AL6_rep1,09555045b617460e4c6cb0f99fd5146b74718e70,101
AL6_rep1,524d2cb02523e6a8c3cfdf90a48f923180eee98a,101
AL6_rep1,ce47e969317c560f4d630d1e0f88a9fc03417869,100
AL6_rep1,62350acfc7239e1849a2af29cf8a3d9c73609f4c,98
AL6_rep1,33f92f4d36321a842b58b74aab93c1933fc50681,96
AL6_rep1,51b68582ecd3224b2a82bfd0fc666fe4502aeff9,94
AL6_rep1,5b269a46c9a8265b47aee5a2f16a2c2f2f5becdd,93
AL6_rep1,505b035f52da89de88af9e9d2d4cdf044336a8fa,90
AL6_rep1,16f772113ee75b7578daf22c5e2832ae964fc230,89
AL6_rep1,1bc0c96d93849318c4b6f5f4850cbc6f21077d9c,89
AL6_rep1,52b76bc19c3ce5371436eed2d6278ed34157fc9c,89
AL6_rep1,0a5c3acc5b896a229ce3c4f2a294dfd6ccd51406,86
AL6_rep1,12683878c80f0050debfe5f0d5f1adabe2c2ba71,85
AL6_rep1,6f305f5511d801703aeeda9358a392c4907ef88e,84
AL6_rep1,8841d49dc3accd2790e715b1bf8ded4f917fc5ba,84
AL6_rep1,c469ec9c321cd5516acbbceb360a17ddad65d6b3,82
AL6_rep1,b129eaa7ebb0e6b50199c7e3356d8c11b8b82ccd,81
AL6_rep1,007142a735fecb82b5e6057dd5af25a0a583d03c,79
AL6_rep1,153b8022c8b984aa93c73f7bf85fc48569f8cd73,78
AL6_rep1,b7a8f4f79992d498f86589bd4dd077e6ffebe199,75
AL6_rep1,60b289f4c014fc36222c9864b2bfa296889fd4b0,74
AL6_rep1,82486240f7537733134e7244f64dceb14ff899e6,73
AL6_rep1,b18765bf671c411a6828b23a7bae9ea17c8c7805,73
AL6_rep1,1ad6ce5a6e54a204f976037f2638dfbfa849e10e,71
AL6_rep1,4fe3b7e266b6f89a66a8d8128b935e9b4d7b1ba0,71
AL6_rep1,6cacbb2290785e8a4bc7d5bad48372e887b2fe11,71
AL6_rep1,12ecf0fb38c6f225c5d9fde34db89171a9b0b849,70
AL6_rep1,ca80cfca6d853761eedacda792fc7779d3625841,70
AL6_rep1,ba8cd7a08b436ffc34018d97c2e39cadadbc6fe2,68
AL6_rep1,e37e2ce12002e9108bbeb1199c2753d293afcbef,68
AL6_rep1,e45bb3f7de066023520f46410e9cdb17a4ba69c0,68
AL6_rep1,05fbe18c00d19bbc12863f2df236d7cd93ba880a,67
AL6_rep1,dfa712697ddcd6fc90cbe44cf21212b590f44d57,66
AL6_rep1,30b0072512a99c2283836f696650c58b7b7639ee,65
AL6_rep1,70e34abb2d3357cef8b5c9c53021e7ea49ff43a1,65
AL6_rep1,c3238948d5f83a5354bbe49e3c8678dc15558729,64
AL6_rep1,c410fa6e1514634d488eb6b50a811018215b94c1,64
AL6_rep1,00c237615ee02fd9e4a89e50d0c02171316ab89d,63
AL6_rep1,e6bfc2fe015aeaf9986015180586247cd0bc8e3b,63
AL6_rep1,8f58a10cc72cf38c12183aa5e24ef42c1892216e,62
AL6_rep1,66b4ccccd129d538cf6043489f56d622b3cbd518,61
AL6_rep1,8f756ed9eef559fc4609899c8e8e997bb578e04c,61
AL6_rep1,a56ce6bf7ec2352ba4a8dc7d87775323d7a40c08,61
AL6_rep1,b62f9f28a595df00591902122da666fb8d280da9,60
AL6_rep1,f62f6256b7b621fcf3b9327b4fca1fe0622e22f5,58
AL6_rep1,0211e6aeafbf3fb03e4e3cb491496c800983cfea,57
AL6_rep1,d2b0dbefd601b968153ce58d0e8296b2fd9e0490,57
AL6_rep1,57184f0e0038922457fe6cbc74cdf3ec18bad91d,56
AL6_rep1,662d17507f3212d820b9a460f997e72f4fd4e286,56
AL6_rep1,fad25c4703462d79025cc52bde50d0e4b9aa54bc,55
AL6_rep1,42bb58650bca1308b850809aaba342a1ccaa4d1a,54
AL6_rep1,71399578cea869db68ff123a050a09d762e142a1,54
AL6_rep1,f246b7aec8e8b6baa3e0391c32a69a3eec56ea76,53
AL6_rep1,522f83ebd480a73a181490035398e8b0308ab60b,52
AL6_rep1,cc822dc800448660ef920d4ff4fba6b2d5f9b320,52
AL6_rep1,9846a17f3ee6907fbd8e01d90c9eab61ffef1826,51
AL6_rep1,543a042788c01d37c25df6d0c5640a860ab874e8,50
AL6_rep1,76f00309627c0aa32df035a0761822debc2d89f7,50
AL6_rep1,d6d0fb46a273ac81de6f8c85962c8733eec49bad,50
AL6_rep1,0591158b7ee039046eb89f661c428ab8c32e9d7d,49
AL6_rep1,890942df884f5d91402bcf96342f47ca3dca891c,49
AL6_rep1,9d18a006ccd72722bf55d22054381a21686ac118,49
AL6_rep1,c0af7023a3adaa8e5dcc16549b1ea619324b6e88,49
AL6_rep1,751a0a5a61dcc09c1a2151cf379b52ad56865a65,48
AL6_rep1,a123b0e2a7b43ff8745fe5bde7798471cbe702ae,48
AL6_rep1,0747fdc26ba37b2118ef007b52fad88b25db71ad,47
AL6_rep1,b60cdfcb7b1ef4fa3623e051367e8b85b3432cef,47
AL6_rep1,b649bc1ff83add67a4cd411583a5da18cb1b99be,47
AL6_rep1,c836128b275c0999042a0f9c9b1dbedc442ac9d7,47
AL6_rep1,65ce3368bc31bce7759e79c81f157090d9eb1bf8,46
AL6_rep1,ae808910d4d05c4c9ea15d2a643166b025261da5,45
AL6_rep1,d1bae367a9e6563fce98a7c8beb66e6ad902b85b,45
AL6_rep1,4d12656b6ec7b9c9e1a74b12d13f6a3a16ecfd6b,44
AL6_rep1,fb2625f414b8d0847a218118c1b50b84cf044c53,44
