Sample,Hash,nReads
21F112A_rep3,338b9c97cff76a8a3029695f2539477216b2f5f5,572
21F112A_rep3,9e983e5de3618447b272a6ce2e68bf7998fe8d04,572
21F112A_rep3,c5a60f1b310eddf1970bb5b94a0264f9def3c960,570
21F112A_rep3,468674099a74d973b1c07e6c2763e44da334f416,514
21F112A_rep3,a7b5a595b71b4a91ef7444e086e4a84829432304,490
21F112A_rep3,1ce5b516aded57e0ecae399bf26752bde366a63e,455
21F112A_rep3,3e91808cf82d557b3abc0afe587a0e3211aff68c,428
21F112A_rep3,6a26b93265cf2252b4b4d13ccde94be99d6a8018,414
21F112A_rep3,48c3ed4a31749f371c79ea0aa204ab1da1c94c5c,411
21F112A_rep3,453a41978c2d6e00cf7b24a8141196de39880aa0,402
21F112A_rep3,619e710994bcbfbb6e81dbe139ca4241092fb0fe,402
21F112A_rep3,1062ac02eab8e96f8cff0a43250fa30e539e59c4,381
21F112A_rep3,4712a2bfde14f25f0184d9e5cb699667f27682e8,368
21F112A_rep3,28a7fe19d08a216ebcfccd9e68b44b845016353e,348
21F112A_rep3,a3557bd591157d5169765e79b6cbba808d8d56b6,345
21F112A_rep3,e417b612c3a0034eb0d7a51edc311d11f0e6e0a4,341
21F112A_rep3,7f2db7c82ff00f317d58c92fc2fc20fa9becb5f9,339
21F112A_rep3,282d7693c3500424ec4819d7b55dfdc7a193a44f,324
21F112A_rep3,4c8795905b3807d96cfb08ef1db83f3e60510b46,316
21F112A_rep3,4fb9ef269a13070ea1b5335b6a7d85c5ac71d474,303
21F112A_rep3,0e83e8653d338ffe4ae0f48dbf1f68635fa4053c,290
21F112A_rep3,e9192c90a0fda9f804440dc1a8ca22f2c5d601c4,289
21F112A_rep3,eb6df0d3f53a93f777b74f4a390d6afbb9b94aff,271
21F112A_rep3,84edde1df44b237f6310252e8284cf8968a5b9ba,258
21F112A_rep3,ea0620ebf295fa8a40be00d713dbfb41c4e58c45,257
21F112A_rep3,2fed4bb999adb5bd0497e8bae26d8e8a9b636b50,250
21F112A_rep3,af41c668ce087bb3dfcbbdb44828265a0f5c30f6,245
21F112A_rep3,38ea82010217366f1a0f659d2733039f32b61398,235
21F112A_rep3,6c34bf38276bd21f58878540dccc3690f9c8c85c,227
21F112A_rep3,279d13056f57358580b972f08c4f9043324dd1ff,223
21F112A_rep3,ea510cdb886027b12dc64b56cfaa81e760a2ed91,207
21F112A_rep3,67bfa6ea707ceead1fd08becf3b87d7017d47293,205
21F112A_rep3,cbd3eb2d867f1218fda0fa7c0b9dd659e14200eb,203
21F112A_rep3,9c74a92ad0c750cff6236b3869da2d0efa84a02a,190
21F112A_rep3,9d45a5c740d5609c4e79c68f7ddc93351ecdb875,182
21F112A_rep3,c53dc449e83b71276db12dec2345adb2363fa071,182
21F112A_rep3,d0c205762745068af2cddcc22c3aae6ad22856dc,175
21F112A_rep3,31a050abcf8d2b5f5018b34b60705d6e20656d61,174
21F112A_rep3,8f5d0ae5d7d7767da49b63756feb47a0a77ad39e,171
21F112A_rep3,63cf575a0b9d546296e5018bab26a59aafcb1b48,167
21F112A_rep3,9d14e36a6bf52e2e0a05e36a3622ddc73d71b9da,164
21F112A_rep3,4852b181802beb3ea5aa24b17b74dbd2d42e2ba7,163
21F112A_rep3,af9f3c12e1534d76f40eafa7d00731318dfac490,153
21F112A_rep3,f94782e9ed29d49e1063f695200265c75382166c,149
21F112A_rep3,fd01f2fa24ae6e759bdf95ada39449535f95b592,148
21F112A_rep3,7b5aee576d1f6707b087c45d1d85a909ab65a70f,148
21F112A_rep3,5e5c9465e65b409d21103f01776f605e5f526e51,147
21F112A_rep3,f26f4d4222230bb671384001988b544ef8152906,139
21F112A_rep3,1147afaf71906ffd742b035ac40f94b42530144e,131
21F112A_rep3,4359bf605a9377d3f2b224929158791af24ec269,129
21F112A_rep3,81b225f3d9880e46e2e566af47d2a19eaa97f090,128
21F112A_rep3,9e3861e3bb219703b3b70b8ae8de0e28fdf7f20d,126
21F112A_rep3,a7a9ec69dda6d237f7b218a25ebd7216027bdda6,125
21F112A_rep3,a2428df0ba6c399320fecc487296ce699c8f5ef4,124
21F112A_rep3,b331f98ff4d7ab926c3366a31e6359616a7f434e,122
21F112A_rep3,0f7903325fa2add2aa50fd7be291b073dcc3ff4c,117
21F112A_rep3,b816fd1a5bc14dafd7e9e6ca327606c0516dcda8,113
21F112A_rep3,eeeecb88f09b8ce0489f896af4e5fa57a44473d7,112
21F112A_rep3,55b27a409feed09543a5814505d7db2f6f0c300c,112
21F112A_rep3,07900827f69598f595935e970a5b44e044e88d18,111
21F112A_rep3,ce93f2ec091d27f8de0f12948c798b622401d183,108
21F112A_rep3,97f954104819098f46a9e376312d0471827fdf23,108
21F112A_rep3,6c6f8fefb04522c9b95ed74c4321a507582175dc,107
21F112A_rep3,6145698e436ff2d5ca28bbd72bfa08309e9f2125,107
21F112A_rep3,058103d13171c27e56d41024e766c24b5c94baaf,106
21F112A_rep3,11c1bdd449c2c48c5dae3a248ddc7cfea7aeca69,104
21F112A_rep3,4c9d1218209981ee3d4a6ec978bdddb32b1e2324,102
21F112A_rep3,57cb2d0dbcb8c52db60f42669815ef1e9e9e071c,102
21F112A_rep3,6cb752ebb5e4bfb574cd0747e22c9a6bd93cc926,101
21F112A_rep3,0b066d7b513e3cd54a2b8c186764d13c16f5bb1c,99
21F112A_rep3,03bd1e1b1b22f05811d3f4160c8d01567b4066c6,99
21F112A_rep3,028f110ae8bceac35c7daf43435104a2998afcfe,96
21F112A_rep3,583752de31ff3f4a5ef2ff46fb9a9a14ccc885e7,95
21F112A_rep3,22937f68c071f3d5cc96d1459aa4b39551c08434,93
21F112A_rep3,a81e0d0371de3bf0c24100696e68e124bc8d8014,93
21F112A_rep3,b6e2985591bcd219fc28028ca7f334e3f27ab5e0,93
21F112A_rep3,d81cddb9b792703bbed6f7599aaaf0eba66cc77f,90
21F112A_rep3,71e3081d4fa0958f9da2fcb24fa3c6e5d40e34d9,89
21F112A_rep3,25d595f4bcdc391cb096073cbab38069f76934cc,87
21F112A_rep3,ee409827195eee0d90e03a4db93f94fc53d76fda,87
21F112A_rep3,18dfc5ae84d732c8ba25632c4eaa468a4b0cc8fc,86
21F112A_rep3,9fa77ea931f2b5275426022f34e191178e495930,85
21F112A_rep3,49b30e0e80bb522e8b71e9994774cb3a3718877b,85
21F112A_rep3,d4cc71f03232b78b32a3c024f7cab5b01c4b112b,84
21F112A_rep3,13e1ce479ba2e839a4b0e50e47661bc552a2f3be,84
21F112A_rep3,47f6e5caf9beb8ae130c4c620d5a248d0181e917,84
21F112A_rep3,a49b90767b514033b0672b3e2aa3f3cdd53902dd,82
21F112A_rep3,af713d073c6103ab5d57849e58a263f8ec369cdd,80
21F112A_rep3,2fefb440c6f92167835013d5194863a69fc06725,80
21F112A_rep3,45010ead894293e2d955a9439787382452a05061,78
21F112A_rep3,aa03ab2e00bbb2488e3e4eefdee159945f6b03f8,78
21F112A_rep3,a86eec53efc96724cb06b3b0d84f26686844ff92,78
21F112A_rep3,5463fe513c4a449bcf6858fcf5dc6066d12ffee9,76
21F112A_rep3,9cdccb2eb850b10b3587edb75a9a41ae5086e889,73
21F112A_rep3,0cc1228d955dc5b1b3aa6cccc8a9226ccbcc4c45,71
21F112A_rep3,7736108dd31f9157fa1915d9abfb3e068796851f,71
21F112A_rep3,0468aeb5b959b1c9c14599ff2b4ad42d887af19c,70
21F112A_rep3,45b501389489751967722871282e226b053cfbf4,70
21F112A_rep3,89170dec2d5615b8e02b5f8bf32db8d9f2ae2739,70
21F112A_rep3,c49fbeca160e44fdf02da11bdad459f6be7ed117,70
21F112A_rep3,163023de0ee7fe2c06b7f2a8c7f75ab03cbaffb4,69
21F112A_rep3,3d0596d756f67c2ea99863c30da3281a3710eb54,66
21F112A_rep3,0c48959d82e450d660c08edf9ec3a7c6afcd66f2,63
21F112A_rep3,8846f289f77ccd5c9f49c202f3d0d019f24f5581,63
21F112A_rep3,c58da7499cf13c0dcb03293528c4c7f2a94668cd,62
21F112A_rep3,dfbe856b222f6040fcdca9d6bec6670fb7219b97,62
21F112A_rep3,747c680dc5119a009fbe9ffb4f1a66c5a1037af6,62
21F112A_rep3,1dec1c999e7ee2db60790433c8119c01f64dcd74,61
21F112A_rep3,e94c4939c1f713150dfd2654a241902c892f1146,61
21F112A_rep3,cdb922d8b05b9815500349ba3afa07e5e2ca5f4f,61
21F112A_rep3,77a541cabff00021232308cb3eeaeb51d720e738,60
21F112A_rep3,80bb9325529b8cdd541bb37eb40203f22c997a94,60
21F112A_rep3,e2fc8045599bf81c590364c2921ea7336539d8b9,60
21F112A_rep3,94be5ee4c8699dab7093f3bda17e00c377138b55,60
21F112A_rep3,6313e493fcb8f84dafdb803350f63e3ae929345d,59
21F112A_rep3,7727b3f7b47ccf69f2cd89d71774b90414597db0,59
21F112A_rep3,259cb9f3cf0fde9d96b02b7e46becc3317de0fb3,58
21F112A_rep3,89bb395602de787c0944d78af349e97eb9547264,58
21F112A_rep3,aa1dab5851fb6741b82f5615e4703e7f4e2d5849,58
21F112A_rep3,1e69380224e108b94ec0bfab6cc2c99cfbb49359,58
21F112A_rep3,0cdcfbe8a3c0244c536356e0cfca784a45356cd3,57
21F112A_rep3,1ba70582d6b881e173b17b5480d011ded751a51e,57
21F112A_rep3,4cc183a9f271f02c108edc3b69a57764295fd1ec,54
21F112A_rep3,e022dd1f4e47baee17be44c60536db694e203619,53
21F112A_rep3,4f9940235e40f8004bb14871f8037639e7547dfb,52
21F112A_rep3,216e9163acb9a7b7c22685ba79b6af1b4454ee62,52
21F112A_rep3,c40c0b6de94cc50c5c19d51309b946aedb05a086,52
21F112A_rep3,7a4eabd86c3b694d4244e342a6d6e5e11939f16f,52
21F112A_rep3,3c24aea1fd6186de9ef87230699997a18c2b54b5,52
21F112A_rep3,a04b49db5cff8dccb0e95fdb7c00d696a74ebc9d,50
21F112A_rep3,4d8db15ae9586aab345c3eb19427133b73b6fa17,50
21F112A_rep3,0186c4b25673221478c17e7ad03c984281b4bad7,49
21F112A_rep3,d4cd7cf2dbe342de6a36a4e781e78feef15c74d2,49
21F112A_rep3,7c8b9c4dd6ea953335445e9f7729edecf9bf3a54,48
21F112A_rep3,2b3c021c346b44079dfbf72bfe2e10d596eb1497,48
21F112A_rep3,39d840ab290dd34b439bcf7929406f4ceb6476cf,47
21F112A_rep3,6e39a2fd65ea22ef529a73f3a73086b1c1a2bf88,47
21F112A_rep3,c3a5f03d52173e0cffbc8df2660f8f5285824881,44
21F112A_rep3,ab438fbed35eb63766a6bc34d52e01c671ea30f1,44
21F112A_rep3,ce3c93f802c2bea625bab491bcc0f782ba838fc1,43
21F112A_rep3,04176bd8727c8c4289b830f3940500aab0725305,43
21F112A_rep3,cde8168deaee0885e801fca6382df516f041150f,43
21F112A_rep3,8fafa89796bd5a906d9fbe79431bcfe19820e523,43
21F112A_rep3,d39b50a04469e1a119d37e4d59c09a0848ead9c5,42
21F112A_rep3,456d9910a5079808f95cb72a741ab12da6153775,42
21F112A_rep3,4f649855c9048cbfc114c453e6b901e65bed60a0,42
21F112A_rep3,49bf2ab58b67227d0dd5fe6c157870cea011be0e,42
21F112A_rep3,d625d22dd3f111bebc999e5037059ccf3e0369a7,42
21F112A_rep3,153ce403cb54949ec3865323b36f0390d342c097,42
21F112A_rep3,f74fd1bcb0172803b65625b7eb41cab85f4c8b2f,41
21F112A_rep3,8c1aa8efc90d67a039002ee4711f59c965b7dc2b,41
21F112A_rep3,911f96d9d35028af5039002aeb5cc1f83e7ae797,40
21F112A_rep3,efcc92de9f4d6fe10c99dbb3270b1fd3d8671519,40
21F112A_rep3,4e6eb4fed128461c8f00425020b97984f3da5ab3,40
21F112A_rep3,5e76c6120b82eb1410a4d4b8a10e66be70f7b9ea,40
21F112A_rep3,a84e489256789ae90da9c646bb7ec7bf42358dc0,40
21F112A_rep3,c3877d933755ea21cd916a46a48331bd828df215,40
21F112A_rep3,a5f8f95569cfa340c6af750d5bd5cc9462f39071,39
21F112A_rep3,20393519ae68d79fdb9828e40ca6b8e6284148f3,39
21F112A_rep3,5024d1bb01ba1447f2727f616ca0fc04bf0a3297,39
21F112A_rep3,6ff9ec2893417f791f6ee3d53aeb6c2866770552,39
21F112A_rep3,d96e466ebf2fb461b925a2bff387045016de43c2,39
21F112A_rep3,e4666896d2070ab299aa2b01308072888f9a6598,39
21F112A_rep3,956ded7ea4e52f281441b22ee637acfd9c90aae5,38
21F112A_rep3,2c0abce603b9ed4e6169ae79003fb90236f9b029,38
21F112A_rep3,6791b056aaf8452ef2d070f4f16dc476c7a577ba,37
21F112A_rep3,726802d1405c6f9a34be1fa1c195291a194d330f,37
21F112A_rep3,794a082f7a2c5e09a90f572923ddfff53ed300b6,37
21F112A_rep3,a2a1847ba621cba0852e3c9ba981daaf1c4567e2,37
21F112A_rep3,ca8102cf4ba643bc419f3e5579474cbf639cc334,37
21F112A_rep3,88213e9dc842e17971cac347d2cec7d6cf0aa654,35
21F112A_rep3,4bf92e0d4a458326b78b5f2bb090cd1994673903,35
21F112A_rep3,c1e58c29b92e15831789cfe92525b208db2f5a3f,35
21F112A_rep3,632a56882a3d9d79e804372de01e95570b7c9da3,35
21F112A_rep3,d375fc53265ae8dc6f9d62cbdaa08f21147524d3,35
21F112A_rep3,826080afef5289d1e434e68bfc9d92d21b7a0297,35
21F112A_rep3,ba7ccc6e8a825fd98ad179df10f274f74f106a2d,34
21F112A_rep3,dbb40f9269a031ef9d04c34611c0aed9cd987d37,34
21F112A_rep3,c8c0738e906d01a7845f000a56657ae01007c921,33
21F112A_rep3,42fc2ef3bf81bbbadc9c495a6ac1442677ed0130,33
21F112A_rep3,8f892c35b713a3e494947e606c9144f5066f625a,32
21F112A_rep3,9daccd6067c46b7d981e21f27e7b768526d12895,32
21F112A_rep3,a70182bd3d5feccb50b84c48468d15c3ae9dcdbe,31
21F112A_rep3,bd21a5712e8c14eaf7896ea2f71f42ba01e8edeb,31
